Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
218,0.979698,0.966863,0.972014,0.981767,0.988490,2.857988,2.875781,0.693210,0.975682,0.988088,0.992379,95.505535,
219,0.974139,0.949885,0.966092,0.978258,0.986599,2.836120,2.857988,0.665183,0.970747,0.985807,0.992257,94.152809,
220,0.976905,0.949595,0.971971,0.981156,0.988698,2.807701,2.836120,0.654901,0.972531,0.986399,0.991874,94.725956,
221,0.972611,0.944167,0.964616,0.975570,0.987949,2.798856,2.807701,0.656156,0.971377,0.985946,0.991312,93.712961,
222,0.979034,0.966024,0.971565,0.979927,0.988907,2.779054,2.798856,0.693494,0.975658,0.987636,0.991980,95.209510,
223,0.975565,0.954076,0.966469,0.978928,0.988401,2.749089,2.779054,0.663914,0.970628,0.985990,0.992063,94.346433,
224,0.976193,0.948428,0.971347,0.980125,0.988804,2.724843,2.749089,0.654587,0.972662,0.986207,0.991174,94.404176,
225,0.972234,0.948080,0.962666,0.976159,0.986107,2.700266,2.724843,0.652154,0.969165,0.984801,0.991262,93.448148,
226,0.978955,0.966093,0.971029,0.981021,0.988136,2.676212,2.700266,0.692889,0.976192,0.988069,0.992305,95.110642,
227,0.976131,0.956199,0.964366,0.978876,0.990457,2.649171,2.676212,0.660700,0.968420,0.984679,0.991021,94.196419,
228,0.975066,0.946648,0.968144,0.978716,0.989266,2.620537,2.649171,0.656518,0.972713,0.986173,0.991086,94.019895,
229,0.970909,0.950145,0.960032,0.974558,0.983790,2.591704,2.620537,0.647554,0.965712,0.982901,0.989538,92.794689,
230,0.980552,0.966246,0.972783,0.982130,0.990280,2.560610,2.591704,0.694150,0.975795,0.987978,0.992460,95.318160,
231,0.975088,0.949194,0.966300,0.978978,0.988555,2.526148,2.560610,0.652799,0.969412,0.985534,0.991377,93.892052,
232,0.975603,0.952052,0.965771,0.978552,0.989329,2.491374,2.526148,0.673986,0.973437,0.986980,0.991857,94.064262,
233,0.973979,0.949062,0.966369,0.976076,0.987527,2.459508,2.491374,0.649515,0.967710,0.983552,0.989508,93.327013,
234,0.979547,0.966425,0.972035,0.979652,0.989452,2.424932,2.459508,0.697749,0.976104,0.987867,0.992366,94.915342,
235,0.976508,0.944655,0.973914,0.980768,0.988125,2.382208,2.424932,0.651484,0.973467,0.986573,0.991675,94.106376,
236,0.978590,0.961309,0.969089,0.979945,0.990435,2.343586,2.382208,0.693627,0.974319,0.987284,0.992079,94.550481,
237,0.976723,0.945482,0.973010,0.980760,0.988959,2.298675,2.343586,0.647425,0.973690,0.987416,0.992505,94.156643,
238,0.978689,0.965650,0.971572,0.979053,0.988144,2.250554,2.298675,0.701854,0.977488,0.989060,0.993603,94.664067,
239,0.977835,0.946598,0.975953,0.982210,0.988673,2.200554,2.250554,0.651068,0.974171,0.986519,0.991847,94.181175,
240,0.979659,0.965635,0.971872,0.981002,0.989137,2.153822,2.200554,0.698870,0.975817,0.988009,0.992932,94.645914,
241,0.977309,0.946012,0.974031,0.981361,0.989355,2.106367,2.153822,0.649779,0.975516,0.988265,0.992781,94.107743,
242,0.979191,0.966312,0.971334,0.980250,0.988587,2.062287,2.106367,0.702493,0.978044,0.989261,0.993590,94.543671,
243,0.974421,0.944335,0.969986,0.978607,0.986589,2.017523,2.062287,0.651560,0.973318,0.986386,0.991336,93.160766,
244,0.977008,0.958143,0.968068,0.979725,0.988233,1.973694,2.017523,0.696479,0.975648,0.987720,0.992331,93.781054,
245,0.975238,0.944299,0.969661,0.979398,0.988455,1.927804,1.973694,0.650672,0.973164,0.986756,0.991776,93.276820,
246,0.978902,0.965540,0.970927,0.980381,0.988242,1.873683,1.927804,0.705093,0.977989,0.988949,0.992948,94.173360,
247,0.970400,0.947510,0.962854,0.971270,0.984201,1.832689,1.873683,0.638354,0.964725,0.981907,0.988214,91.592081,
248,0.967464,0.938817,0.956516,0.971382,0.983279,1.783680,1.832689,0.633013,0.960229,0.979368,0.987225,90.696560,
249,0.965481,0.941716,0.955125,0.967615,0.980328,1.742482,1.783680,0.624230,0.952025,0.972766,0.981747,89.476397,
250,0.992580,0.984120,0.988080,0.994112,0.997681,1.697303,1.742482,0.825241,0.991523,0.996198,0.997742,97.663931,
251,0.981556,0.963369,0.972760,0.984610,0.992195,1.649607,1.697303,0.717457,0.977101,0.989240,0.993274,94.491025,
252,0.979857,0.950647,0.972844,0.985281,0.992201,1.604100,1.649607,0.718123,0.981575,0.990856,0.994025,94.214212,
253,0.981985,0.969572,0.973315,0.984560,0.990422,1.555637,1.604100,0.730961,0.976705,0.988384,0.992563,94.359215,
254,0.982939,0.968637,0.976962,0.985611,0.990460,1.502987,1.555637,0.733559,0.981285,0.990564,0.993884,94.719576,
255,0.977070,0.954036,0.967508,0.981099,0.989364,1.456380,1.502987,0.708962,0.977008,0.988149,0.992353,93.151781,
256,0.978546,0.961511,0.970220,0.980556,0.989230,1.405606,1.456380,0.708133,0.974426,0.987432,0.991517,93.298046,
257,0.976847,0.955356,0.968668,0.980547,0.987878,1.357241,1.405606,0.707617,0.975721,0.987274,0.991305,92.848846,
258,0.981865,0.966919,0.974796,0.983603,0.991019,1.309887,1.357241,0.726304,0.980233,0.990207,0.993438,94.184511,
259,0.973986,0.945885,0.964640,0.978485,0.987696,1.260699,1.309887,0.692774,0.975860,0.987236,0.991777,92.153859,
260,0.977539,0.954407,0.972774,0.980799,0.987399,1.209379,1.260699,0.688406,0.975113,0.987341,0.991973,92.879119,
261,0.973492,0.944924,0.963817,0.978294,0.987177,1.164094,1.209379,0.686083,0.974902,0.987104,0.991562,91.902487,
262,0.980847,0.965754,0.972215,0.982871,0.990495,1.112147,1.164094,0.714022,0.978080,0.989329,0.993150,93.645125,
263,0.974618,0.946080,0.964893,0.978373,0.988998,1.068936,1.112147,0.685441,0.975717,0.987507,0.991802,92.065255,
264,0.978308,0.951266,0.973849,0.982199,0.988891,1.018276,1.068936,0.682330,0.976442,0.987790,0.992344,92.861484,
265,0.975586,0.946902,0.967265,0.979987,0.988636,0.972603,1.018276,0.682376,0.975834,0.987606,0.991987,92.174083,
266,0.980214,0.962681,0.970138,0.982779,0.991163,0.924883,0.972603,0.703281,0.976724,0.988772,0.992683,93.206968,
267,0.976612,0.951549,0.967055,0.980122,0.989593,0.875227,0.924883,0.686540,0.975087,0.987468,0.991997,92.258945,
268,0.974958,0.949903,0.964255,0.978837,0.988275,0.828533,0.875227,0.675079,0.972943,0.986477,0.991634,91.771785,
269,0.976583,0.950278,0.967599,0.981308,0.988743,0.780299,0.828533,0.674914,0.974394,0.987090,0.991673,92.097518,
270,0.979881,0.962800,0.971477,0.981794,0.990198,0.726179,0.780299,0.693714,0.975431,0.988179,0.992415,92.834107,
271,0.976918,0.954411,0.967258,0.980622,0.988772,0.669076,0.726179,0.687494,0.974274,0.986988,0.991660,92.007477,
272,0.975228,0.952100,0.964070,0.979299,0.987955,0.626480,0.669076,0.681316,0.972943,0.986530,0.991109,91.524379,
273,0.976666,0.954778,0.966088,0.980557,0.988719,0.596658,0.626480,0.679425,0.971841,0.986234,0.991170,91.786511,
274,0.978272,0.958642,0.968827,0.981005,0.989708,0.549776,0.596658,0.679280,0.973290,0.987141,0.992120,92.195689,
275,0.975693,0.950045,0.965312,0.979769,0.989108,0.504838,0.549776,0.670863,0.972370,0.986623,0.992051,91.558332,
276,0.975540,0.948761,0.964499,0.979374,0.990045,0.459505,0.504838,0.666078,0.972289,0.986469,0.991237,91.400427,
277,0.975394,0.949591,0.965089,0.978935,0.989328,0.416291,0.459505,0.661134,0.970725,0.985708,0.990970,91.258971,
278,0.976260,0.954938,0.966226,0.979395,0.988511,0.371339,0.416291,0.654530,0.968018,0.984735,0.990605,91.315057,
279,0.976550,0.953433,0.967298,0.979997,0.988843,0.305019,0.371339,0.656378,0.968849,0.984914,0.990657,91.305185,
280,0.976364,0.951055,0.966296,0.980193,0.989790,0.268655,0.305019,0.645797,0.966748,0.983932,0.990131,91.140181,
281,0.974886,0.949257,0.964754,0.978911,0.988353,0.239982,0.268655,0.631139,0.963926,0.982595,0.989266,90.668843,
282,0.974061,0.947729,0.963723,0.978604,0.987521,0.198623,0.239982,0.622702,0.961170,0.981505,0.988893,90.364745,
283,0.972970,0.945089,0.962076,0.977985,0.987028,0.162691,0.198623,0.612312,0.958138,0.980101,0.988530,90.001232,
284,0.970939,0.942454,0.958882,0.975511,0.986311,0.162691,0.162691,0.597925,0.952473,0.977295,0.986552,89.291816,
285,0.991677,0.978120,0.984181,0.992503,0.998277,1.004212,64.406868,0.769705,0.985458,0.993716,0.996682,96.338090,
286,0.985225,0.967443,0.971959,0.986648,0.995246,0.962097,1.004212,0.701337,0.970649,0.986676,0.992812,94.236057,
287,0.983472,0.960432,0.970660,0.986274,0.993816,0.950777,0.962097,0.689927,0.968929,0.985659,0.992055,93.739086,
288,0.983342,0.960170,0.970572,0.986120,0.993725,0.950777,0.950777,0.685062,0.968229,0.985194,0.991686,93.662554,
289,0.983191,0.960020,0.971615,0.986051,0.992947,0.953325,0.953325,0.680497,0.967248,0.984896,0.991593,93.613358,
290,0.982858,0.958593,0.971668,0.985934,0.992592,0.972375,0.972375,0.678266,0.967701,0.984979,0.991606,93.574311,
291,0.982357,0.957110,0.970032,0.984239,0.993740,0.972610,0.972610,0.673325,0.967747,0.984982,0.991585,93.469664,
292,0.982236,0.957075,0.970407,0.985204,0.992609,0.998659,0.998659,0.670888,0.967290,0.984839,0.991466,93.461860,
293,0.982225,0.957029,0.970685,0.984205,0.993185,0.991690,1.002727,0.667922,0.967389,0.985186,0.991874,93.502194,
294,0.982507,0.957581,0.971014,0.985273,0.992759,0.991690,0.991690,0.667010,0.967502,0.985312,0.991682,93.554648,
295,0.982488,0.957059,0.971429,0.984377,0.993262,0.999004,0.999004,0.665461,0.967076,0.985097,0.991528,93.538246,
296,0.983048,0.956338,0.970557,0.984678,0.995014,0.985273,1.003398,0.664138,0.967651,0.985308,0.991820,93.678151,
297,0.982633,0.956999,0.971094,0.984585,0.993625,0.973364,0.985273,0.662645,0.967101,0.985072,0.991622,93.546244,
298,0.982465,0.956568,0.970549,0.984690,0.993443,0.962833,0.973364,0.660174,0.967170,0.985173,0.991460,93.491070,
299,0.982684,0.955951,0.970502,0.983902,0.994703,0.962833,0.962833,0.658153,0.966750,0.985139,0.991680,93.555196,
300,0.982796,0.956415,0.971191,0.984264,0.994244,0.965485,0.969378,0.659153,0.966488,0.984719,0.991619,93.557323,
301,0.982883,0.956654,0.971386,0.985241,0.993629,0.961423,0.965485,0.658737,0.966953,0.985242,0.992165,93.640153,
302,0.982103,0.956024,0.970580,0.984141,0.993075,0.961423,0.961423,0.654613,0.965945,0.984707,0.991466,93.392333,
303,0.982105,0.955185,0.969315,0.983579,0.994324,0.962653,0.979273,0.654684,0.966042,0.984803,0.991512,93.402573,
304,0.982379,0.955524,0.970061,0.984518,0.993911,0.962653,0.962653,0.654798,0.966306,0.984959,0.991781,93.491320,
305,0.981824,0.955289,0.969305,0.984027,0.993286,0.971367,0.971367,0.653376,0.966186,0.984928,0.991528,93.361726,
306,0.982826,0.955600,0.970255,0.983993,0.995213,0.974171,0.974171,0.653056,0.966206,0.984731,0.991305,93.556101,
307,0.982098,0.954860,0.968937,0.983883,0.994235,0.983333,0.983333,0.651705,0.965108,0.984036,0.991134,93.363260,
308,0.982519,0.955136,0.969358,0.985182,0.993984,0.988195,0.993441,0.652548,0.965672,0.984429,0.991374,93.498207,
309,0.982424,0.955350,0.968298,0.985520,0.993973,0.988195,0.988195,0.651231,0.965629,0.984579,0.991562,93.500903,
310,0.982052,0.954389,0.968015,0.984450,0.994318,0.990937,0.990937,0.650578,0.965768,0.984529,0.991490,93.417114,
311,0.981875,0.955080,0.969175,0.984804,0.992890,0.986602,0.996552,0.650379,0.965175,0.984268,0.991609,93.369413,
312,0.981443,0.955390,0.968348,0.984482,0.992364,0.986602,0.986602,0.650938,0.965893,0.984585,0.991602,93.291200,
313,0.981085,0.955600,0.968476,0.983410,0.992136,0.986685,0.990176,0.650149,0.964908,0.983969,0.991296,93.159398,
314,0.982337,0.955051,0.967770,0.985939,0.993842,0.986685,0.986685,0.648170,0.965233,0.984505,0.991320,93.459501,
315,0.982657,0.955294,0.968946,0.985930,0.994037,1.002960,1.018967,0.649224,0.966239,0.984988,0.991823,93.613658,
316,0.982485,0.954917,0.968592,0.984867,0.994621,0.990825,1.002960,0.648460,0.966231,0.985246,0.992131,93.597995,
317,0.981954,0.954655,0.967222,0.984950,0.993941,0.990825,0.990825,0.647826,0.965095,0.984379,0.991359,93.379414,
318,0.982747,0.955756,0.969069,0.985679,0.994224,1.005713,1.010357,0.648714,0.966684,0.985122,0.991750,93.638932,
319,0.982244,0.956122,0.969236,0.984465,0.993700,1.005713,1.005713,0.647700,0.965924,0.984944,0.991699,93.516391,
320,0.982403,0.955658,0.968569,0.983487,0.995209,1.006727,1.006727,0.647487,0.965851,0.984853,0.991379,93.522410,
321,0.981918,0.955444,0.968215,0.983373,0.994287,1.009337,1.017701,0.648457,0.965395,0.984573,0.991196,93.391086,
322,0.982964,0.954963,0.968706,0.984546,0.995947,1.009337,1.009337,0.646994,0.965515,0.984684,0.991741,93.668199,
323,0.982128,0.955401,0.967718,0.985316,0.993624,0.989014,1.012696,0.646249,0.964798,0.983983,0.991167,93.382518,
324,0.982170,0.955785,0.967871,0.984388,0.994227,0.989014,0.989014,0.646690,0.964886,0.983921,0.990970,93.372992,
325,0.982410,0.954257,0.967869,0.985199,0.994709,0.989732,1.012142,0.645671,0.965184,0.984166,0.991284,93.464029,
326,0.982710,0.955288,0.969185,0.986378,0.993878,0.974201,0.989732,0.646955,0.965327,0.984336,0.991048,93.496910,
327,0.981999,0.955600,0.968047,0.985417,0.993258,0.974201,0.974201,0.645316,0.965058,0.984143,0.991165,93.344754,
328,0.982505,0.955852,0.969741,0.985462,0.993616,0.977210,0.977210,0.646579,0.965131,0.984439,0.991414,93.489795,
329,0.982114,0.956104,0.968485,0.985258,0.993250,0.988456,0.988456,0.645966,0.965630,0.984797,0.991675,93.458962,
330,0.982177,0.956359,0.968029,0.984821,0.993934,0.983516,0.992018,0.645943,0.965325,0.984681,0.991697,93.461725,
331,0.981395,0.956117,0.967556,0.984963,0.992194,0.973729,0.983516,0.645893,0.964739,0.983794,0.990787,93.165971,
332,0.982222,0.956001,0.968317,0.985117,0.993832,0.948152,0.973729,0.646037,0.965676,0.984630,0.991364,93.398767,
333,0.981755,0.956812,0.967113,0.985487,0.992762,0.948152,0.948152,0.645926,0.964562,0.983834,0.991081,93.235960,
334,0.981732,0.956833,0.966245,0.985594,0.992994,0.957433,0.957433,0.645672,0.965099,0.984297,0.991261,93.279912,
335,0.981519,0.955489,0.966357,0.985644,0.992795,0.973056,0.979752,0.644162,0.965413,0.984411,0.991342,93.268256,
336,0.982344,0.956662,0.967461,0.985606,0.993994,0.942776,0.973056,0.645757,0.965436,0.984208,0.991215,93.387151,
337,0.981991,0.955509,0.968714,0.985007,0.993317,0.942776,0.942776,0.645330,0.964990,0.984260,0.991129,93.305140,
338,0.982048,0.957355,0.968105,0.985561,0.992792,0.951117,0.951117,0.646994,0.965189,0.984097,0.991054,93.313558,
339,0.982231,0.956715,0.967591,0.985160,0.993985,0.951862,0.951862,0.645063,0.964959,0.984076,0.991411,93.383212,
340,0.982894,0.957786,0.968723,0.985729,0.994315,0.964281,0.974793,0.646420,0.965596,0.984549,0.991590,93.578459,
341,0.982636,0.957502,0.968042,0.985421,0.994230,0.964281,0.964281,0.646015,0.965827,0.984810,0.991430,93.522653,
342,0.981839,0.956486,0.968303,0.984920,0.992781,0.981789,0.981789,0.645524,0.964992,0.984178,0.991131,93.318196,
343,0.982489,0.957096,0.967660,0.986619,0.993304,0.986990,0.995626,0.644844,0.966020,0.984794,0.991432,93.521374,
344,0.982329,0.956214,0.968252,0.985786,0.993498,0.986990,0.986990,0.645797,0.965166,0.984407,0.991309,93.455461,
345,0.982448,0.957018,0.969629,0.984073,0.994185,0.991069,0.991069,0.645310,0.965608,0.984798,0.992063,93.566480,
346,0.982524,0.955200,0.969925,0.985064,0.994043,0.997144,0.997144,0.644378,0.966138,0.985173,0.992130,93.615696,
347,0.982179,0.956454,0.970049,0.984460,0.993299,1.040450,1.041500,0.645992,0.965761,0.984838,0.991951,93.563576,
348,0.982109,0.956794,0.969120,0.984659,0.993340,1.036004,1.040450,0.645208,0.966065,0.984632,0.991812,93.524546,
349,0.982685,0.955391,0.969272,0.985069,0.994802,1.020078,1.036004,0.645057,0.965719,0.984833,0.992019,93.653380,
350,0.981804,0.955651,0.969485,0.984671,0.992773,1.019436,1.020078,0.644244,0.964590,0.983723,0.991265,93.349264,
351,0.981571,0.955880,0.968869,0.983517,0.993277,1.016035,1.019436,0.641812,0.964926,0.984114,0.991265,93.315896,
352,0.981089,0.955094,0.969073,0.983897,0.991857,1.011927,1.016035,0.641600,0.964521,0.983780,0.991063,93.174191,
353,0.982186,0.954514,0.968363,0.984639,0.994379,0.998914,1.011927,0.640707,0.964684,0.984188,0.990905,93.401983,
354,0.981424,0.954603,0.967406,0.984320,0.993225,0.998914,0.998914,0.639360,0.964603,0.983718,0.990548,93.189242,
355,0.981878,0.954490,0.967212,0.985098,0.994028,1.006005,1.006005,0.638652,0.963658,0.983441,0.990625,93.287824,
356,0.981314,0.954390,0.966452,0.983161,0.994494,1.001237,1.009807,0.638950,0.964432,0.984057,0.991145,93.230962,
357,0.980643,0.952733,0.966919,0.982562,0.993573,1.001237,1.001237,0.637616,0.964044,0.983858,0.991149,93.077731,
358,0.980178,0.951961,0.966399,0.983386,0.992262,1.018265,1.019791,0.636743,0.963452,0.983556,0.990904,92.964848,
359,0.980741,0.953248,0.968250,0.982852,0.992835,1.018265,1.018265,0.636988,0.964067,0.984086,0.991341,93.147016,
360,0.980439,0.952555,0.967919,0.981727,0.993264,1.043709,1.043709,0.635203,0.963015,0.983426,0.990997,93.055542,
361,0.980124,0.952070,0.966323,0.982020,0.993121,1.054871,1.084961,0.634068,0.962923,0.983561,0.991316,93.034273,
362,0.979990,0.952015,0.966256,0.982575,0.992494,1.054871,1.054871,0.632452,0.962191,0.982925,0.990557,92.915780,
363,0.980007,0.951041,0.965894,0.982229,0.993311,1.058638,1.058638,0.632058,0.962840,0.983288,0.991038,92.981778,
364,0.979655,0.950024,0.965735,0.982013,0.992843,1.047119,1.065558,0.629149,0.961300,0.982644,0.990485,92.816655,
365,0.979829,0.950058,0.966338,0.982561,0.992521,1.047119,1.047119,0.626543,0.961451,0.982854,0.990573,92.874386,
366,0.979976,0.949446,0.967640,0.982323,0.992641,1.062659,1.066775,0.625884,0.961235,0.982578,0.990455,92.904358,
367,0.979708,0.948803,0.966242,0.981367,0.993485,1.051377,1.062659,0.622251,0.961087,0.982578,0.990777,92.862253,
368,0.979181,0.948108,0.965783,0.981128,0.992735,1.051377,1.051377,0.619936,0.959351,0.981542,0.990163,92.650751,
369,0.979742,0.948141,0.965995,0.981043,0.994091,1.059999,1.059999,0.616363,0.959240,0.981559,0.989850,92.762990,
370,0.978779,0.945730,0.966108,0.979339,0.993507,1.045284,1.068565,0.614058,0.958578,0.981207,0.989484,92.492648,
371,0.977405,0.944291,0.963428,0.979352,0.991669,1.036789,1.045284,0.609565,0.958102,0.981169,0.989904,92.222124,
372,0.977196,0.941286,0.961459,0.979625,0.992557,1.032224,1.036789,0.603367,0.956416,0.980157,0.989148,92.069750,
373,0.975596,0.939239,0.960487,0.975956,0.992284,1.028829,1.032224,0.597596,0.954220,0.979047,0.988248,91.601368,
374,0.974595,0.936282,0.957960,0.976763,0.991340,1.028829,1.028829,0.591129,0.951962,0.977725,0.987529,91.273491,
375,0.973153,0.931841,0.955941,0.976210,0.990430,1.025355,1.030619,0.581344,0.949750,0.976816,0.986848,90.873759,
376,0.970877,0.926149,0.950844,0.973747,0.990426,1.017622,1.025355,0.566998,0.943719,0.973578,0.985062,90.098889,
377,0.966773,0.919536,0.947454,0.968184,0.987622,1.017622,1.017622,0.545697,0.930972,0.966424,0.981254,88.614816,
378,0.994435,0.985222,0.986146,0.996866,0.998385,0.101189,57.641212,0.864482,0.992887,0.996731,0.998154,95.994806,
379,0.993407,0.982968,0.983853,0.996153,0.997938,0.101189,0.101189,0.859200,0.991706,0.996171,0.997571,95.694084,
380,0.992822,0.982126,0.983687,0.995532,0.997285,0.123232,0.123232,0.856816,0.990984,0.995712,0.997343,95.554646,
381,0.991685,0.979461,0.981205,0.993478,0.997537,0.142320,0.142320,0.854395,0.990439,0.995483,0.997140,95.304240,
382,0.992369,0.981540,0.982332,0.994462,0.997503,0.146227,0.149635,0.851745,0.989612,0.994974,0.996785,95.403726,
383,0.991371,0.979156,0.980163,0.993563,0.997202,0.143205,0.146227,0.849443,0.988807,0.994632,0.996318,95.126269,
384,0.991734,0.982798,0.981287,0.994035,0.996333,0.143205,0.143205,0.848110,0.987243,0.993422,0.995725,95.096414,
385,0.991877,0.983239,0.980470,0.993170,0.997271,0.612565,0.612565,0.840784,0.982990,0.991305,0.994098,95.514874,
386,0.991704,0.983569,0.982829,0.991879,0.996830,1.217297,1.217297,0.830271,0.981736,0.991522,0.994740,96.340063,
387,0.989900,0.983372,0.977465,0.990100,0.995843,1.461183,1.461183,0.827213,0.977478,0.988658,0.992642,95.955101,
388,0.990254,0.984481,0.980347,0.990589,0.995074,1.311408,1.519640,0.823688,0.979418,0.990358,0.993652,95.999495,
389,0.988275,0.983249,0.975965,0.987353,0.994346,1.311408,1.311408,0.816095,0.975178,0.988008,0.992481,95.351886,
390,0.991316,0.984947,0.979752,0.993212,0.995982,1.793190,1.793190,0.826670,0.980358,0.991092,0.995089,97.019509,
391,0.987962,0.982209,0.974421,0.987623,0.994333,2.113812,2.113812,0.820309,0.972996,0.986298,0.991077,96.141109,
392,0.988032,0.982038,0.976814,0.985452,0.995004,2.587133,2.587133,0.825329,0.975933,0.987937,0.992201,96.951351,
393,0.987597,0.982361,0.978535,0.984051,0.993960,2.450715,3.523186,0.816175,0.970815,0.984453,0.989756,96.303662,
394,0.992135,0.983582,0.981310,0.992843,0.997339,1.318848,2.450715,0.826949,0.985788,0.993561,0.996225,96.798246,
395,0.985234,0.975538,0.972458,0.985149,0.992280,1.237073,1.318848,0.807903,0.977726,0.988820,0.992534,94.644616,
396,0.989334,0.976867,0.976160,0.990172,0.996825,1.056310,1.237073,0.810955,0.980161,0.990693,0.994135,95.520049,
397,0.989184,0.975877,0.976655,0.988689,0.997424,0.817176,1.056310,0.813663,0.981859,0.991508,0.994461,95.239741,
398,0.992263,0.977461,0.980480,0.993866,0.999391,0.580120,0.817176,0.816218,0.985912,0.993659,0.996318,95.857637,
399,0.989917,0.971562,0.978282,0.990222,0.998642,0.464273,0.580120,0.807926,0.982196,0.991508,0.995190,94.991652,
400,0.991035,0.972703,0.980220,0.994014,0.997930,0.433931,0.464273,0.807551,0.983500,0.992650,0.995782,95.298872,
401,0.989757,0.970917,0.978805,0.990723,0.997990,0.433931,0.433931,0.805075,0.982333,0.992028,0.995247,94.945815,
402,0.991577,0.975282,0.980165,0.993086,0.999010,0.436144,0.436144,0.808681,0.984398,0.993217,0.995813,95.451270,
403,0.989835,0.970234,0.978409,0.990364,0.998700,0.440455,0.440455,0.803711,0.981839,0.991753,0.994771,94.919473,
404,0.990307,0.971390,0.979062,0.990977,0.998850,0.441094,0.443171,0.804939,0.982765,0.992205,0.995125,95.075145,
405,0.989577,0.971396,0.976855,0.992165,0.997345,0.437642,0.441094,0.803222,0.982165,0.992064,0.995231,94.911940,
406,0.991835,0.976520,0.981974,0.993875,0.998161,0.432878,0.437642,0.807989,0.984718,0.993262,0.995900,95.513866,
407,0.988657,0.971777,0.977416,0.989529,0.996565,0.426708,0.432878,0.803433,0.981826,0.991830,0.995012,94.667705,
408,0.989404,0.972533,0.978828,0.990274,0.997109,0.385868,0.426708,0.802546,0.981874,0.991905,0.995265,94.799905,
409,0.988737,0.970718,0.978459,0.990855,0.995911,0.377435,0.385868,0.801639,0.981217,0.991440,0.995031,94.601705,
410,0.989952,0.974574,0.979213,0.991578,0.996847,0.374623,0.377435,0.803419,0.982711,0.992306,0.995155,94.916681,
411,0.989284,0.972781,0.976854,0.990171,0.997480,0.355763,0.374623,0.801047,0.981213,0.991351,0.994498,94.645351,
412,0.988890,0.971691,0.975529,0.989998,0.997450,0.348477,0.355763,0.800069,0.980968,0.991343,0.994624,94.559146,
413,0.989419,0.971511,0.975451,0.989990,0.998718,0.348477,0.348477,0.796946,0.979682,0.990755,0.994221,94.611128,
414,0.990197,0.976541,0.979664,0.989653,0.997800,0.353540,0.353540,0.805922,0.979772,0.990619,0.993939,94.754854,
415,0.989234,0.977629,0.979579,0.986339,0.997270,1.263938,1.263938,0.808478,0.973622,0.986823,0.991552,95.365121,
416,0.988124,0.979004,0.975960,0.986884,0.995670,1.347583,2.042315,0.807169,0.975263,0.988454,0.993022,95.431135,
417,0.986328,0.977852,0.976202,0.983640,0.993988,1.063313,1.347583,0.794762,0.973437,0.986906,0.991892,94.501499,
418,0.989134,0.979606,0.979342,0.988552,0.995588,1.063313,1.063313,0.802395,0.979202,0.990566,0.994187,95.481740,
419,0.987349,0.979583,0.973976,0.986894,0.994373,1.871980,1.871980,0.806036,0.972197,0.985384,0.990469,95.597454,
420,0.987107,0.980787,0.976863,0.984827,0.993749,2.599531,2.599531,0.804901,0.974117,0.986925,0.991758,96.672134,
421,0.987262,0.978289,0.974172,0.986930,0.994400,2.945849,3.070599,0.798242,0.969865,0.984417,0.990274,96.903834,
422,0.990745,0.979015,0.976385,0.991305,0.998597,1.998750,2.945849,0.798329,0.980026,0.990901,0.994604,97.114666,
423,0.986366,0.974043,0.970432,0.987540,0.994538,1.425699,1.998750,0.778240,0.972070,0.986671,0.991901,94.974812,
424,0.988597,0.973387,0.974062,0.988430,0.997771,1.425699,1.425699,0.779564,0.975003,0.988382,0.993154,95.648965,
425,0.988780,0.973756,0.973463,0.988722,0.997883,1.258301,1.442837,0.779109,0.974025,0.987825,0.992698,95.404031,
426,0.989625,0.975767,0.977762,0.989117,0.997283,0.863939,1.258301,0.780673,0.978527,0.990680,0.994612,95.368739,
427,0.987564,0.968004,0.972557,0.985719,0.998420,0.708311,0.863939,0.773122,0.974505,0.988500,0.993397,94.507132,
428,0.987406,0.971405,0.974751,0.986974,0.995852,0.708311,0.708311,0.773102,0.975018,0.989216,0.993987,94.554116,
429,0.987352,0.973190,0.973117,0.985645,0.996572,1.057761,1.057761,0.778484,0.972339,0.987677,0.992739,94.819762,
430,0.987683,0.977947,0.975453,0.986322,0.995079,1.644919,1.644919,0.783221,0.972725,0.987606,0.992560,95.643695,
431,0.987316,0.980825,0.974365,0.988241,0.992713,2.229167,2.229167,0.783665,0.968545,0.984396,0.990247,95.979015,
432,0.987682,0.981982,0.977381,0.985228,0.993923,6.170327,6.170327,0.793063,0.967610,0.984138,0.990360,100.000000,
433,0.988034,0.982650,0.976674,0.984041,0.995471,6.453101,8.797318,0.810604,0.975817,0.988967,0.993782,100.000000,
434,0.985663,0.980748,0.978545,0.982129,0.991361,2.845507,6.453101,0.808585,0.970157,0.984559,0.990303,96.437915,
435,0.988815,0.980329,0.976671,0.985953,0.996764,0.979258,2.845507,0.816811,0.979347,0.989991,0.993776,95.240130,
436,0.987758,0.975915,0.973047,0.986081,0.997263,0.851115,0.979258,0.821268,0.981346,0.991025,0.994264,94.933227,
437,0.991517,0.980425,0.979787,0.990274,0.999483,0.750539,0.851115,0.830020,0.986736,0.994158,0.996368,95.949648,
