Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
218,0.977465,0.963024,0.962823,0.976350,0.990579,1.121860,1.126861,0.683229,0.973227,0.988308,0.992053,92.797731,
219,0.971570,0.938055,0.956675,0.973234,0.989893,1.106937,1.121860,0.638450,0.971508,0.987374,0.992837,91.568037,
220,0.975519,0.941906,0.966394,0.974671,0.992708,1.100181,1.106937,0.625418,0.972062,0.988494,0.995193,92.670342,
221,0.972388,0.939112,0.956633,0.970186,0.993235,1.092276,1.100181,0.647227,0.971076,0.988011,0.993302,91.779151,
222,0.977097,0.960604,0.962045,0.973974,0.991953,1.079872,1.092276,0.685968,0.975465,0.990585,0.994218,92.945376,
223,0.972857,0.939306,0.957195,0.974053,0.991214,1.076237,1.079872,0.646463,0.972531,0.987605,0.993066,91.829709,
224,0.974487,0.940835,0.963099,0.975423,0.991061,1.062754,1.076237,0.628433,0.972943,0.988169,0.992849,92.196603,
225,0.971678,0.938515,0.957062,0.973259,0.989087,1.055197,1.062754,0.640087,0.972680,0.988282,0.993525,91.623504,
226,0.976941,0.960288,0.959663,0.974542,0.992178,1.054755,1.055197,0.681337,0.975822,0.989778,0.993809,92.816615,
227,0.973353,0.943184,0.962277,0.972493,0.989713,1.048601,1.054755,0.653094,0.974005,0.989063,0.994726,92.097408,
228,0.972995,0.937371,0.956180,0.973655,0.993022,1.025109,1.048601,0.631160,0.974039,0.989896,0.995091,92.084090,
229,0.972532,0.937953,0.959133,0.974219,0.989947,1.016194,1.025109,0.646958,0.972978,0.988748,0.995950,91.966715,
230,0.978992,0.958959,0.964031,0.977695,0.993768,1.009449,1.016194,0.687150,0.977873,0.991699,0.996895,93.538842,
231,0.974625,0.945755,0.956302,0.977205,0.991630,0.997461,1.009449,0.658071,0.971825,0.987898,0.991321,91.968271,
232,0.972480,0.943562,0.954845,0.976490,0.988277,0.985422,0.997461,0.636866,0.964330,0.982151,0.988647,91.020452,
233,0.974004,0.943058,0.954830,0.973568,0.993904,0.979888,0.985422,0.645973,0.968645,0.985767,0.992831,91.841187,
234,0.978019,0.958830,0.964407,0.977058,0.991587,0.970976,0.979888,0.688622,0.974860,0.988659,0.993931,92.891619,
235,0.974610,0.949511,0.958174,0.977467,0.989250,0.957744,0.970976,0.674466,0.972073,0.985828,0.991448,91.815706,
236,0.972353,0.948178,0.953821,0.974586,0.988112,0.947211,0.957744,0.655270,0.965639,0.982046,0.989076,90.955826,
237,0.974952,0.947460,0.954945,0.976262,0.993337,0.929473,0.947211,0.668519,0.970589,0.987344,0.993362,92.075138,
238,0.980688,0.959430,0.965332,0.979565,0.996481,0.909478,0.929473,0.689850,0.975794,0.989256,0.994126,93.435611,
239,0.976072,0.947003,0.958560,0.975990,0.995194,0.883380,0.909478,0.682406,0.972533,0.986733,0.992812,92.179516,
240,0.975921,0.947523,0.954560,0.978364,0.994966,0.866079,0.883380,0.674220,0.971527,0.987768,0.992769,92.172118,
241,0.977295,0.950763,0.956689,0.978134,0.996453,0.850151,0.866079,0.682813,0.974769,0.989259,0.995829,92.764180,
242,0.982210,0.961122,0.964655,0.982867,0.998016,0.831062,0.850151,0.694178,0.977581,0.991169,0.995962,93.900291,
243,0.976961,0.945399,0.957437,0.979875,0.995963,0.815545,0.831062,0.687281,0.976694,0.989124,0.994457,92.534296,
244,0.976991,0.944132,0.956984,0.982655,0.994742,0.804151,0.815545,0.676646,0.976306,0.989823,0.995968,92.688181,
245,0.977932,0.951355,0.959941,0.981344,0.993954,0.778538,0.804151,0.678546,0.974759,0.989859,0.995021,92.776390,
246,0.982639,0.961877,0.965991,0.985019,0.996569,0.752596,0.778538,0.695985,0.978671,0.990844,0.995766,93.864683,
247,0.975407,0.946842,0.958099,0.975257,0.994236,0.743990,0.752596,0.662979,0.969493,0.985325,0.991433,91.694632,
248,0.971961,0.939107,0.954358,0.972917,0.991704,0.718450,0.743990,0.637279,0.963869,0.982381,0.989741,90.665958,
249,0.965502,0.933995,0.947417,0.960170,0.989241,0.707994,0.718450,0.590457,0.942352,0.969449,0.981490,88.050287,
250,0.991445,0.980292,0.982080,0.992978,0.998879,0.687938,0.707994,0.810204,0.990278,0.995595,0.997880,96.057871,
251,0.984755,0.965983,0.973481,0.986025,0.995951,0.666890,0.687938,0.770582,0.984532,0.992553,0.995337,94.223827,
252,0.983340,0.958915,0.971105,0.985749,0.996162,0.647967,0.666890,0.745020,0.983210,0.991301,0.994172,93.752066,
253,0.981135,0.961664,0.968191,0.981401,0.993863,0.634877,0.647967,0.731548,0.979316,0.989581,0.994299,93.183314,
254,0.983368,0.967020,0.970717,0.984429,0.994272,0.612023,0.634877,0.723752,0.980857,0.990634,0.993536,93.636367,
255,0.980607,0.961069,0.968346,0.981329,0.992601,0.590242,0.612023,0.710153,0.979321,0.989759,0.993185,92.947739,
256,0.980026,0.955626,0.967977,0.982084,0.992681,0.570086,0.590242,0.718550,0.981511,0.990577,0.994458,92.935653,
257,0.978511,0.954726,0.965985,0.980784,0.990979,0.547347,0.570086,0.715743,0.980135,0.990544,0.993932,92.531044,
258,0.980731,0.960790,0.965853,0.982655,0.993127,0.531352,0.547347,0.720148,0.979569,0.989796,0.993512,92.917990,
259,0.976872,0.954137,0.961784,0.979131,0.990055,0.509359,0.531352,0.717496,0.977911,0.989012,0.993047,91.976651,
260,0.978410,0.953375,0.962623,0.979586,0.993345,0.489450,0.509359,0.713551,0.977124,0.988735,0.993701,92.324625,
261,0.978363,0.954344,0.962831,0.978726,0.993318,0.471504,0.489450,0.705030,0.975539,0.987131,0.992498,92.125433,
262,0.980890,0.958580,0.968186,0.979849,0.994863,0.454084,0.471504,0.710125,0.977305,0.988531,0.992830,92.740802,
263,0.979947,0.954839,0.967114,0.979436,0.994563,0.432821,0.454084,0.697478,0.973926,0.987187,0.990805,92.286339,
264,0.979032,0.951585,0.962396,0.976483,0.997432,0.415803,0.432821,0.691109,0.972450,0.987180,0.992099,92.170632,
265,0.978635,0.952265,0.962477,0.979276,0.994388,0.397586,0.415803,0.687829,0.972309,0.985837,0.991671,91.970535,
266,0.979591,0.954683,0.965181,0.981075,0.993494,0.381334,0.397586,0.685908,0.973423,0.986830,0.991477,92.191249,
267,0.979273,0.953426,0.962309,0.981860,0.993916,0.362191,0.381334,0.684757,0.974658,0.987912,0.992477,92.232154,
268,0.978592,0.954309,0.963023,0.978662,0.993679,0.342103,0.362191,0.677111,0.971847,0.986310,0.991077,91.873838,
269,0.978477,0.956149,0.961460,0.980600,0.992211,0.324849,0.342103,0.680213,0.972873,0.987272,0.992196,91.959207,
270,0.977754,0.955750,0.958792,0.979265,0.992627,0.304169,0.324849,0.673752,0.972740,0.988124,0.991707,91.782314,
271,0.978484,0.953651,0.957704,0.980882,0.994540,0.284933,0.304169,0.671305,0.972190,0.987470,0.993837,92.058122,
272,0.978270,0.953215,0.960742,0.978541,0.994330,0.271174,0.284933,0.674708,0.972499,0.986823,0.993284,91.917966,
273,0.977190,0.951436,0.959420,0.978443,0.992960,0.253848,0.271174,0.667069,0.971719,0.986743,0.991973,91.560414,
274,0.977220,0.949102,0.958455,0.978532,0.994194,0.239054,0.253848,0.659591,0.972610,0.988147,0.993587,91.752773,
275,0.976909,0.949401,0.955804,0.980528,0.993232,0.219787,0.239054,0.657248,0.972327,0.987362,0.992994,91.580563,
276,0.975301,0.947160,0.955261,0.977893,0.992023,0.204400,0.219787,0.651113,0.970383,0.986631,0.992113,91.112194,
277,0.974472,0.947937,0.954834,0.977606,0.990127,0.187849,0.204400,0.647858,0.969274,0.986808,0.992291,90.934733,
278,0.975881,0.946628,0.954122,0.981845,0.991579,0.172004,0.187849,0.647940,0.970344,0.987377,0.993536,91.347451,
279,0.975992,0.945392,0.953048,0.982075,0.992607,0.153465,0.172004,0.642190,0.969333,0.986875,0.992635,91.257758,
280,0.975419,0.943607,0.952237,0.980366,0.993279,0.137679,0.153465,0.637531,0.968925,0.986433,0.991974,91.046992,
281,0.974519,0.943008,0.951604,0.978510,0.992790,0.122644,0.137679,0.631435,0.967301,0.985371,0.991495,90.752408,
282,0.972317,0.940193,0.949315,0.976437,0.990755,0.110477,0.122644,0.624043,0.965125,0.983785,0.990341,90.104581,
283,0.972551,0.940952,0.947368,0.976666,0.991789,0.097956,0.110477,0.620789,0.964317,0.984117,0.991340,90.236354,
284,0.971870,0.939455,0.948161,0.976069,0.990671,0.097956,0.097956,0.616785,0.962538,0.983043,0.990890,90.007141,
285,0.993109,0.981025,0.984968,0.994535,0.999078,0.501921,62.641830,0.801574,0.990701,0.996273,0.997856,96.206003,
286,0.989336,0.974908,0.979899,0.990636,0.996612,0.464676,0.501921,0.761904,0.984044,0.993174,0.996450,95.072656,
287,0.987591,0.969919,0.977705,0.989887,0.995269,0.461778,0.464676,0.734973,0.981855,0.992536,0.996464,94.671712,
288,0.984905,0.968342,0.973038,0.985551,0.994172,0.461778,0.461778,0.713926,0.977621,0.990838,0.995527,93.937892,
289,0.984295,0.967284,0.970536,0.986059,0.993699,0.465638,0.465638,0.702504,0.977149,0.990896,0.995277,93.801960,
290,0.985768,0.966499,0.971725,0.987539,0.995964,0.471732,0.480951,0.698658,0.977173,0.990839,0.995542,94.152026,
291,0.984082,0.964445,0.973810,0.983078,0.994669,0.471732,0.471732,0.693163,0.976405,0.990772,0.995541,93.785921,
292,0.983769,0.963311,0.971230,0.983849,0.994831,0.493474,0.493474,0.686089,0.974307,0.989455,0.994856,93.631700,
293,0.985701,0.967779,0.973820,0.986682,0.995162,0.487937,0.503937,0.689460,0.975276,0.989616,0.994789,94.045249,
294,0.984836,0.966239,0.971603,0.985208,0.995477,0.487937,0.487937,0.680484,0.972755,0.988262,0.994215,93.751015,
295,0.985607,0.965268,0.973038,0.987769,0.995241,0.492635,0.494235,0.683234,0.974161,0.988984,0.994332,93.968213,
296,0.986163,0.964947,0.972142,0.987334,0.997350,0.487420,0.492635,0.676016,0.974200,0.989423,0.994713,94.140375,
297,0.984838,0.965231,0.970237,0.985613,0.996108,0.476986,0.487420,0.677070,0.973185,0.988591,0.994263,93.761340,
298,0.985711,0.964621,0.971581,0.983802,0.999013,0.475845,0.476986,0.678843,0.973395,0.988351,0.993936,93.910942,
299,0.985978,0.964854,0.971280,0.985474,0.998581,0.475845,0.475845,0.678778,0.975291,0.989555,0.994789,94.098439,
300,0.986640,0.964659,0.973164,0.986188,0.998923,0.476776,0.485278,0.677258,0.974379,0.989469,0.994716,94.231552,
301,0.985558,0.964917,0.972860,0.985373,0.996960,0.475428,0.476776,0.678164,0.976373,0.990568,0.995852,94.142734,
302,0.983784,0.963858,0.970095,0.984996,0.994480,0.475428,0.475428,0.673751,0.973600,0.988898,0.994501,93.569307,
303,0.985135,0.964241,0.971475,0.985100,0.996973,0.467667,0.480849,0.672830,0.972590,0.987963,0.993709,93.743842,
304,0.983595,0.963373,0.970233,0.983019,0.995532,0.467667,0.467667,0.672862,0.972850,0.988053,0.993702,93.414887,
305,0.983943,0.964384,0.971277,0.983620,0.995273,0.470419,0.470419,0.672256,0.972878,0.988239,0.993658,93.499349,
306,0.983276,0.961990,0.970472,0.985488,0.993428,0.482206,0.482206,0.669564,0.973901,0.988623,0.994328,93.448093,
307,0.984546,0.963683,0.972880,0.985513,0.994985,0.490230,0.490230,0.671739,0.974387,0.989162,0.994169,93.744194,
308,0.983712,0.962467,0.972645,0.985362,0.993500,0.490779,0.493283,0.670765,0.974483,0.989331,0.993860,93.548411,
309,0.985559,0.965625,0.974700,0.986389,0.995494,0.482159,0.490779,0.673264,0.975596,0.989761,0.994055,93.973673,
310,0.985976,0.965390,0.974111,0.989211,0.994864,0.482159,0.482159,0.667423,0.975020,0.989753,0.994397,94.095510,
311,0.984788,0.965516,0.975454,0.984341,0.994778,0.484579,0.507978,0.666558,0.974239,0.989549,0.994448,93.834309,
312,0.985301,0.965290,0.973356,0.986920,0.995229,0.484579,0.484579,0.668317,0.974178,0.989620,0.993907,93.902692,
313,0.984901,0.964387,0.970724,0.987156,0.995501,0.488870,0.488870,0.662056,0.972945,0.989124,0.994187,93.824665,
314,0.984617,0.965679,0.970324,0.987126,0.994587,0.499874,0.499874,0.666128,0.973883,0.989338,0.993907,93.763124,
315,0.984474,0.964856,0.971993,0.986806,0.993918,0.493631,0.533688,0.667404,0.974028,0.988730,0.993749,93.683531,
316,0.984690,0.965647,0.974435,0.986786,0.993126,0.490052,0.493631,0.664733,0.973777,0.988886,0.993843,93.742454,
317,0.983352,0.965655,0.972393,0.986569,0.990937,0.490052,0.490052,0.665990,0.973036,0.988209,0.993396,93.382265,
318,0.983585,0.965188,0.971535,0.984508,0.993450,0.502278,0.515542,0.665519,0.972687,0.988147,0.993433,93.447861,
319,0.984607,0.965547,0.975379,0.986391,0.992794,0.498688,0.502278,0.667179,0.973085,0.987996,0.993237,93.641755,
320,0.984920,0.966074,0.974142,0.986270,0.994028,0.498688,0.498688,0.666735,0.973148,0.988403,0.993680,93.763929,
321,0.984743,0.964729,0.971795,0.986497,0.994867,0.501958,0.509398,0.666566,0.974759,0.989830,0.994764,93.886931,
322,0.984980,0.963608,0.972884,0.988530,0.993882,0.501958,0.501958,0.664536,0.975639,0.990217,0.994984,93.979032,
323,0.985559,0.963465,0.973760,0.985834,0.996821,0.488103,0.510116,0.664106,0.973479,0.989125,0.994763,94.012109,
324,0.988095,0.964199,0.975015,0.986847,1.001508,0.488103,0.488103,0.662729,0.973803,0.989609,0.994561,94.569562,
325,0.987126,0.962944,0.975591,0.986591,0.999427,0.497529,0.513175,0.663304,0.975068,0.990006,0.994833,94.415760,
326,0.987312,0.964820,0.972929,0.987746,0.999763,0.472835,0.497529,0.664025,0.974631,0.989513,0.994823,94.398812,
327,0.985595,0.964225,0.975112,0.983896,0.997462,0.465811,0.472835,0.661443,0.974176,0.989831,0.994495,94.007137,
328,0.985426,0.964425,0.973741,0.984793,0.996992,0.465811,0.465811,0.663425,0.974634,0.989376,0.994688,93.965064,
329,0.985811,0.961647,0.975709,0.987807,0.995776,0.484087,0.484087,0.660823,0.975649,0.990304,0.995518,94.187459,
330,0.985688,0.962915,0.974215,0.985343,0.997493,0.482695,0.486742,0.663558,0.975535,0.989967,0.995034,94.101313,
331,0.985112,0.964826,0.974012,0.983796,0.996753,0.471185,0.482695,0.663642,0.974574,0.989452,0.994484,93.890524,
332,0.985704,0.963987,0.974043,0.986188,0.996769,0.462433,0.471185,0.663085,0.975805,0.990246,0.995175,94.104073,
333,0.984283,0.964208,0.972709,0.985370,0.994406,0.462433,0.462433,0.662206,0.974852,0.989940,0.994737,93.744696,
334,0.983296,0.963724,0.972555,0.983489,0.993477,0.472775,0.472775,0.658879,0.973615,0.988683,0.993595,93.396081,
335,0.984290,0.964302,0.972292,0.985590,0.994326,0.487726,0.488178,0.661358,0.974069,0.989416,0.994413,93.727367,
336,0.983865,0.964859,0.973105,0.984776,0.993332,0.456347,0.487726,0.662338,0.974697,0.989399,0.994169,93.575966,
337,0.984431,0.966097,0.971085,0.986908,0.993745,0.456347,0.456347,0.663898,0.974859,0.989427,0.994198,93.700888,
338,0.984829,0.963785,0.971973,0.986751,0.995095,0.468894,0.480952,0.660791,0.973819,0.988851,0.993952,93.757314,
339,0.983139,0.963302,0.969408,0.983319,0.994757,0.468894,0.468894,0.658613,0.973812,0.989151,0.994313,93.436787,
340,0.983185,0.963249,0.970824,0.984159,0.993696,0.475097,0.483789,0.661067,0.973569,0.988363,0.993144,93.321794,
341,0.983978,0.962898,0.972215,0.986285,0.993572,0.475097,0.475097,0.659456,0.975029,0.989744,0.994215,93.648403,
342,0.984999,0.962518,0.970827,0.985542,0.997308,0.495716,0.496048,0.657196,0.974510,0.989852,0.995309,93.989456,
343,0.986051,0.959892,0.969820,0.985749,1.000977,0.491258,0.495716,0.652732,0.974484,0.989938,0.995076,94.202159,
344,0.985241,0.960519,0.973146,0.985351,0.997637,0.491258,0.491258,0.652559,0.973349,0.989212,0.994206,93.920267,
345,0.985476,0.961015,0.973760,0.986817,0.996777,0.495937,0.500705,0.651398,0.972734,0.988928,0.994108,93.955660,
346,0.984419,0.960313,0.973677,0.987162,0.994185,0.495937,0.495937,0.652167,0.971479,0.988120,0.993585,93.643250,
347,0.983003,0.959345,0.969098,0.985281,0.994382,0.521317,0.525925,0.651427,0.973276,0.989430,0.994559,93.513735,
348,0.983298,0.958328,0.970037,0.983074,0.996538,0.513833,0.521317,0.651962,0.972671,0.988836,0.993687,93.468369,
349,0.983707,0.960399,0.968799,0.983691,0.997050,0.501192,0.513833,0.650502,0.972612,0.989425,0.994575,93.639757,
350,0.983638,0.957279,0.970545,0.984959,0.996068,0.501192,0.501192,0.646715,0.971794,0.988887,0.994218,93.574018,
351,0.984296,0.958691,0.970905,0.984368,0.997538,0.503805,0.503805,0.648389,0.971812,0.988577,0.993827,93.672497,
352,0.981606,0.957155,0.968081,0.982510,0.993925,0.509636,0.511000,0.642934,0.971793,0.988555,0.993999,93.118037,
353,0.982694,0.957825,0.968867,0.983107,0.995524,0.503668,0.509636,0.644941,0.973469,0.988914,0.994172,93.379426,
354,0.983422,0.957916,0.968031,0.985352,0.995983,0.503506,0.503668,0.643812,0.971522,0.988218,0.993794,93.469341,
355,0.983963,0.958150,0.968877,0.984350,0.997458,0.503506,0.503506,0.645096,0.971546,0.987948,0.993471,93.546720,
356,0.983136,0.957298,0.967641,0.984442,0.996141,0.501780,0.511415,0.644338,0.971649,0.987842,0.993142,93.336132,
357,0.983505,0.955906,0.966482,0.984374,0.997956,0.501780,0.501780,0.640703,0.969685,0.986632,0.992034,93.270682,
358,0.983361,0.958346,0.966872,0.983391,0.997419,0.494168,0.512813,0.637928,0.968354,0.986404,0.991989,93.214792,
359,0.983496,0.957286,0.968039,0.985823,0.995846,0.494168,0.494168,0.634325,0.970457,0.987511,0.992823,93.372857,
360,0.982346,0.954573,0.969982,0.985350,0.993335,0.537285,0.537285,0.630804,0.969970,0.987693,0.992798,93.188408,
361,0.982115,0.955460,0.967498,0.982889,0.995384,0.526465,0.581663,0.631842,0.969776,0.987995,0.993947,93.228253,
362,0.981240,0.956241,0.965775,0.983633,0.993314,0.526465,0.526465,0.632319,0.970026,0.987769,0.993223,92.971141,
363,0.980494,0.957162,0.968356,0.983999,0.989904,0.538039,0.538039,0.629433,0.969486,0.987130,0.992247,92.720184,
364,0.980865,0.955252,0.965518,0.983696,0.992784,0.527220,0.539672,0.622060,0.967379,0.986150,0.992176,92.740387,
365,0.981022,0.952621,0.965494,0.984054,0.993650,0.527220,0.527220,0.617154,0.968007,0.987168,0.993020,92.896692,
366,0.979425,0.951203,0.961751,0.979112,0.995251,0.533459,0.548241,0.615279,0.967228,0.987112,0.993072,92.561623,
367,0.980083,0.952142,0.962803,0.983494,0.993068,0.529403,0.533459,0.615587,0.966909,0.986140,0.992447,92.603703,
368,0.978189,0.948496,0.965455,0.979676,0.991007,0.529403,0.529403,0.607132,0.964554,0.985047,0.991935,92.110410,
369,0.979754,0.948765,0.961812,0.982569,0.994301,0.554228,0.554228,0.601985,0.964092,0.985030,0.992511,92.531361,
370,0.977870,0.945482,0.961097,0.980870,0.992250,0.527973,0.555467,0.596800,0.961668,0.983935,0.991308,91.947425,
371,0.977369,0.943515,0.958283,0.982246,0.991968,0.514285,0.527973,0.590378,0.961826,0.984292,0.991726,91.882626,
372,0.976923,0.939712,0.958088,0.983030,0.991474,0.514285,0.514285,0.584771,0.958615,0.982425,0.990664,91.618339,
373,0.975575,0.937836,0.956748,0.979693,0.991501,0.518772,0.518772,0.577162,0.955527,0.980612,0.990263,91.225646,
374,0.972801,0.935905,0.951951,0.976233,0.989803,0.522234,0.522234,0.568002,0.953574,0.980204,0.990075,90.611644,
375,0.968927,0.931727,0.949267,0.968489,0.988218,0.526349,0.534120,0.557411,0.950050,0.978633,0.988922,89.634351,
376,0.967931,0.926298,0.947003,0.965120,0.990624,0.510965,0.526349,0.548699,0.946623,0.977007,0.988382,89.295828,
377,0.963309,0.919578,0.942072,0.962065,0.985532,0.510965,0.510965,0.531793,0.939540,0.973536,0.986397,88.015867,
378,0.993966,0.984167,0.987061,0.997408,0.996091,0.071086,55.367214,0.849461,0.990860,0.995811,0.996999,95.711060,
379,0.993552,0.983842,0.986324,0.996887,0.995831,0.071086,0.071086,0.847279,0.990778,0.995488,0.997107,95.615187,
380,0.992885,0.981410,0.986340,0.996388,0.995202,0.084741,0.084741,0.845219,0.989829,0.994439,0.997357,95.457358,
381,0.992505,0.980711,0.985561,0.995514,0.995336,0.096423,0.096423,0.842928,0.989307,0.994484,0.996968,95.359412,
382,0.992138,0.980084,0.984664,0.995129,0.995213,0.098663,0.099507,0.838738,0.987945,0.994570,0.997502,95.323699,
383,0.991343,0.979415,0.979662,0.995222,0.995223,0.096265,0.098663,0.836262,0.986921,0.993886,0.996818,95.057930,
384,0.990642,0.977226,0.979141,0.993898,0.995161,0.096265,0.096265,0.833536,0.985427,0.992907,0.996088,94.797156,
385,0.989499,0.977222,0.977849,0.991506,0.994562,0.392040,0.392040,0.823840,0.980777,0.989681,0.993409,94.568577,
386,0.986633,0.973274,0.977270,0.985649,0.993078,0.966182,0.966182,0.808407,0.973135,0.985620,0.990657,94.279096,
387,0.985333,0.974803,0.975345,0.987682,0.989318,1.237288,1.237288,0.804091,0.973341,0.985467,0.989392,94.248193,
388,0.985554,0.969320,0.973959,0.988789,0.990761,1.083097,1.286983,0.803525,0.973467,0.985651,0.990938,94.225252,
389,0.987431,0.972822,0.979408,0.989845,0.991717,1.083097,1.083097,0.802454,0.979260,0.989666,0.994378,95.112836,
390,0.986459,0.968691,0.972515,0.988086,0.993918,1.562832,1.562832,0.796474,0.971925,0.985260,0.990357,94.983939,
391,0.986809,0.967333,0.976469,0.988238,0.993858,1.858007,1.858007,0.799387,0.980394,0.990486,0.994207,96.023998,
392,0.987550,0.969381,0.979932,0.990173,0.992443,2.285939,2.285939,0.797292,0.979210,0.989794,0.993571,96.656330,
393,0.989848,0.973922,0.981058,0.995259,0.993012,2.081580,3.190500,0.804749,0.981411,0.990668,0.993524,96.936821,
394,0.987879,0.966006,0.974536,0.991241,0.995186,0.953850,2.081580,0.788591,0.971507,0.985279,0.989561,94.429979,
395,0.990673,0.971542,0.978402,0.995657,0.995743,0.885667,0.953850,0.800143,0.982116,0.991733,0.994630,95.683304,
396,0.986063,0.958690,0.966896,0.991417,0.995171,0.730760,0.885667,0.789626,0.977162,0.988904,0.993304,94.225020,
397,0.988822,0.964893,0.978691,0.992835,0.994838,0.518388,0.730760,0.795387,0.978714,0.989451,0.993578,94.594004,
398,0.990864,0.964045,0.977010,0.995992,0.998036,0.335865,0.518388,0.796091,0.979616,0.990283,0.993248,94.809742,
399,0.992184,0.971583,0.985054,0.996457,0.996264,0.262938,0.335865,0.801549,0.982322,0.991777,0.993939,95.131217,
400,0.989321,0.962945,0.978443,0.996819,0.993784,0.254084,0.262938,0.795431,0.979788,0.989935,0.992780,94.313764,
401,0.989066,0.961944,0.979643,0.995237,0.994134,0.254084,0.254084,0.796240,0.980077,0.990399,0.994144,94.389036,
402,0.989852,0.962044,0.981308,0.995670,0.995021,0.267685,0.267685,0.797252,0.981066,0.991060,0.994914,94.672945,
403,0.992229,0.970394,0.985975,0.996201,0.996569,0.280157,0.280157,0.800108,0.982397,0.991847,0.994701,95.229119,
404,0.989764,0.966585,0.980876,0.993536,0.995529,0.289656,0.289656,0.798478,0.980963,0.990746,0.993689,94.570076,
405,0.989255,0.967712,0.980573,0.991386,0.995761,0.293908,0.297566,0.796655,0.979519,0.990591,0.994056,94.481881,
406,0.990067,0.968343,0.983054,0.990832,0.997001,0.292445,0.293908,0.796469,0.979871,0.990366,0.994026,94.645592,
407,0.991080,0.969994,0.986185,0.993993,0.995572,0.289933,0.292445,0.795989,0.980996,0.991129,0.994917,94.973125,
408,0.990137,0.968313,0.983959,0.992737,0.995472,0.257815,0.289933,0.794047,0.980038,0.990232,0.994029,94.610884,
409,0.990169,0.967082,0.983460,0.991779,0.996689,0.248950,0.257815,0.791854,0.979589,0.990624,0.993231,94.558771,
410,0.988828,0.963534,0.984386,0.990565,0.994940,0.243228,0.248950,0.791943,0.979165,0.989687,0.993891,94.269104,
411,0.989693,0.967250,0.982503,0.992365,0.995479,0.227613,0.243228,0.793165,0.980520,0.990710,0.994617,94.545208,
412,0.989083,0.964367,0.979453,0.994272,0.994471,0.217919,0.227613,0.791597,0.980073,0.990182,0.994731,94.384242,
413,0.988779,0.965794,0.978270,0.994149,0.993977,0.211772,0.217919,0.787939,0.977211,0.989298,0.993604,94.169733,
414,0.988030,0.964456,0.978397,0.992611,0.993610,0.211772,0.211772,0.785306,0.972657,0.985915,0.992582,93.757142,
415,0.987695,0.965945,0.973220,0.992017,0.994879,0.932384,0.932384,0.788161,0.976002,0.988785,0.993120,94.821231,
416,0.989297,0.971601,0.981891,0.992343,0.993921,0.989808,1.693767,0.791120,0.980049,0.990819,0.995095,95.511289,
417,0.985754,0.965891,0.972941,0.990871,0.991411,0.753896,0.989808,0.775019,0.969129,0.984572,0.990888,93.775661,
418,0.986569,0.967757,0.973546,0.991444,0.992048,0.753896,0.753896,0.777043,0.972759,0.986631,0.992437,94.181873,
419,0.984447,0.965463,0.971853,0.989171,0.990036,1.433823,1.433823,0.774440,0.969415,0.983820,0.990688,94.334979,
420,0.987394,0.968803,0.978089,0.991370,0.992059,2.184031,2.184031,0.778348,0.975466,0.988034,0.992160,96.281796,
421,0.984552,0.964552,0.973995,0.992148,0.987324,2.513174,2.651731,0.767182,0.965031,0.981710,0.988742,95.490888,
422,0.987870,0.969510,0.974988,0.993557,0.992699,1.614380,2.513174,0.778212,0.975454,0.988042,0.992408,95.664834,
423,0.985357,0.959535,0.970395,0.992030,0.992088,1.036708,1.614380,0.764091,0.970276,0.986090,0.992700,94.282942,
424,0.987529,0.965417,0.977400,0.992183,0.993095,1.011779,1.036708,0.768306,0.977121,0.989155,0.993296,94.933153,
425,0.986900,0.958097,0.971996,0.993985,0.994104,0.860689,1.011779,0.763342,0.973064,0.987348,0.993050,94.483363,
426,0.988498,0.968289,0.975152,0.992053,0.995760,0.590183,0.860689,0.765188,0.975041,0.988183,0.992647,94.486956,
427,0.986610,0.960569,0.977386,0.992173,0.992212,0.502753,0.590183,0.759921,0.971212,0.986038,0.992001,93.802214,
428,0.987913,0.965926,0.977774,0.993497,0.992874,0.502753,0.502753,0.762123,0.973363,0.987243,0.993101,94.234171,
429,0.986932,0.964873,0.976036,0.989720,0.994236,0.744811,0.744811,0.762664,0.970982,0.985423,0.990834,94.067179,
430,0.984248,0.962323,0.972588,0.988739,0.990412,1.206401,1.206401,0.756230,0.969850,0.985624,0.991031,94.111530,
431,0.983995,0.965506,0.975260,0.986004,0.989832,1.829251,1.829251,0.759270,0.962621,0.979843,0.988752,94.397714,
432,0.980537,0.967344,0.966649,0.982876,0.986524,5.869503,5.869503,0.755595,0.957719,0.976971,0.986346,98.389144,
433,0.979306,0.964861,0.962166,0.979508,0.987965,6.136000,8.507474,0.763516,0.959208,0.977196,0.984995,98.359868,
434,0.982873,0.970690,0.965681,0.982514,0.991629,2.504562,6.136000,0.774209,0.964627,0.980956,0.987694,94.995382,
435,0.992155,0.976947,0.981831,0.994148,0.997757,0.653427,2.504562,0.820326,0.984747,0.992118,0.994937,95.745748,
436,0.988088,0.967110,0.974151,0.991934,0.995038,0.544594,0.653427,0.809605,0.981065,0.990120,0.993490,94.497096,
437,0.991759,0.973944,0.983565,0.994122,0.996937,0.470049,0.544594,0.816645,0.983151,0.991392,0.993369,95.250649,
