Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
18,0.980691,0.987460,0.978945,0.975241,0.975223,2.543821,2.543821,0.929214,0.998841,0.999796,0.999846,96.603480,
19,0.982847,0.987958,0.979455,0.974873,0.985913,2.770608,2.770608,0.925373,0.998526,0.999681,0.999632,97.348394,
20,0.981910,0.987708,0.979362,0.974839,0.981798,3.068066,3.068066,0.920738,0.997404,0.999206,0.999728,97.513197,
21,0.977786,0.983869,0.974697,0.972888,0.975897,3.086666,3.086666,0.913715,0.997069,0.998837,0.999011,96.554485,
22,0.976913,0.981551,0.974002,0.973405,0.976161,3.209773,3.209773,0.908383,0.996833,0.999386,0.999572,96.588944,
23,0.977049,0.981991,0.974609,0.974224,0.974748,3.482986,3.482986,0.905076,0.996595,0.999083,0.999162,96.925690,
24,0.979154,0.985538,0.977548,0.975477,0.974662,3.597148,3.601788,0.905020,0.995684,0.998508,0.998920,97.485030,
25,0.975643,0.980752,0.971416,0.973025,0.975405,3.597148,3.597148,0.894429,0.995131,0.998378,0.998803,96.689423,
26,0.976348,0.979943,0.974379,0.974602,0.975067,3.911688,3.911688,0.888061,0.994802,0.998203,0.999050,97.255892,
27,0.976144,0.978729,0.971761,0.973797,0.979545,4.030747,4.030747,0.883927,0.993387,0.997351,0.998429,97.266058,
28,0.980041,0.984447,0.977696,0.972743,0.983511,4.188605,4.188605,0.889577,0.993724,0.997842,0.999171,98.410978,
29,0.977808,0.977513,0.976219,0.973894,0.983448,4.331560,4.331560,0.878744,0.993966,0.997915,0.998776,98.067907,
30,0.976785,0.973886,0.972718,0.975645,0.985458,4.436774,4.436774,0.867169,0.992631,0.996544,0.997695,97.812419,
31,0.982416,0.983279,0.977447,0.979864,0.988563,4.609765,4.609765,0.878040,0.992360,0.996814,0.997976,99.310786,
32,0.981228,0.976705,0.979485,0.974404,0.993918,4.775278,4.775278,0.856993,0.994193,0.998726,0.999864,99.485309,
33,0.985343,0.983456,0.979698,0.979578,0.997514,4.950695,4.950695,0.869271,0.993317,0.998265,0.999481,100.000000,
34,0.982987,0.973670,0.981664,0.983222,0.993663,5.057140,5.057140,0.844422,0.992995,0.998158,0.999310,100.000000,
35,0.983199,0.981276,0.979137,0.977399,0.993531,5.222868,5.222868,0.857511,0.991370,0.997179,0.998197,100.000000,
36,0.983776,0.975587,0.979192,0.981271,0.997632,5.363018,5.363018,0.842053,0.991453,0.997324,0.998077,100.000000,
37,0.983234,0.973092,0.978511,0.984458,0.995535,5.586599,5.586599,0.830896,0.991023,0.997284,0.998854,100.000000,
38,0.984826,0.980813,0.979963,0.977587,0.998133,5.674017,5.674017,0.847340,0.989754,0.996261,0.997640,100.000000,
39,0.979957,0.970209,0.978027,0.978681,0.990898,5.789330,5.789330,0.821178,0.987382,0.993684,0.995600,99.838708,
40,0.978507,0.966720,0.972106,0.977988,0.994009,5.977988,5.977988,0.814800,0.988071,0.995850,0.998725,100.000000,
41,0.985576,0.980598,0.980777,0.982634,0.995950,6.152579,6.152579,0.834010,0.986279,0.994463,0.997350,100.000000,
42,0.982950,0.964324,0.980280,0.985817,0.997565,6.318929,6.318929,0.800861,0.984068,0.992085,0.994333,100.000000,
43,0.980952,0.967925,0.976135,0.982060,0.993880,6.489348,6.489348,0.798965,0.983262,0.992168,0.995161,100.000000,
44,0.979391,0.964755,0.972195,0.983424,0.992458,6.617559,6.617559,0.801470,0.984399,0.993983,0.997661,100.000000,
45,0.987976,0.978576,0.980145,0.988396,1.000249,6.790586,6.790586,0.818367,0.985693,0.995209,0.997547,100.000000,
46,0.983189,0.967166,0.974191,0.985961,0.998500,6.936103,6.936103,0.799959,0.983419,0.993556,0.997163,100.000000,
47,0.983763,0.965555,0.978243,0.987645,0.996429,7.133033,7.133033,0.790837,0.978967,0.990028,0.993106,100.000000,
48,0.984699,0.971723,0.977966,0.984528,0.997275,7.264325,7.264325,0.799700,0.980810,0.990899,0.993106,100.000000,
49,0.986856,0.977692,0.980869,0.983410,0.998756,7.466093,7.466093,0.802956,0.980657,0.992073,0.995246,100.000000,
50,0.977595,0.970464,0.967967,0.976460,0.989110,0.695243,7.579169,0.786067,0.970870,0.983360,0.987627,91.616198,
51,0.978117,0.970646,0.965566,0.981409,0.988562,0.695243,0.695243,0.785701,0.975491,0.987791,0.991697,92.269602,
52,0.983296,0.975250,0.972855,0.988593,0.991211,0.728418,0.728418,0.797108,0.980756,0.991494,0.995119,93.894101,
53,0.985753,0.978545,0.978179,0.987518,0.994340,0.749376,0.749376,0.803969,0.983140,0.992259,0.995391,94.520095,
54,0.982121,0.971628,0.976028,0.983521,0.992071,0.774329,0.774329,0.796472,0.980260,0.990098,0.992692,93.441107,
55,0.978502,0.963091,0.975695,0.979917,0.989065,0.798511,0.798511,0.783794,0.979678,0.990191,0.993594,92.766183,
56,0.976049,0.961924,0.968180,0.979356,0.987788,0.825739,0.825739,0.780516,0.978161,0.990227,0.993876,92.288683,
57,0.985112,0.976027,0.981034,0.987043,0.992160,0.857241,0.857241,0.802747,0.983585,0.992585,0.994990,94.508501,
58,0.977305,0.958150,0.970490,0.980719,0.991239,0.881346,0.881346,0.773208,0.979238,0.991212,0.995185,92.790950,
59,0.977928,0.956472,0.975064,0.979180,0.992061,0.915251,0.915251,0.769116,0.979761,0.990588,0.993990,92.851404,
60,0.978745,0.956636,0.973726,0.980011,0.994920,0.943527,0.943527,0.769088,0.979060,0.990378,0.994166,93.067424,
61,0.983792,0.974996,0.978899,0.980523,0.995070,0.974058,0.974058,0.800088,0.983149,0.992776,0.995180,94.398243,
62,0.976905,0.957820,0.971431,0.977336,0.991263,1.008596,1.008596,0.769525,0.979194,0.990488,0.994041,92.748401,
63,0.978650,0.959387,0.971070,0.980901,0.992970,1.036977,1.036977,0.773920,0.980081,0.990937,0.994543,93.226408,
64,0.977533,0.960316,0.970800,0.976240,0.992888,1.069688,1.069688,0.760688,0.976184,0.989411,0.993323,92.850892,
65,0.983004,0.972651,0.976512,0.982884,0.993593,1.102453,1.102453,0.793813,0.983276,0.992519,0.994693,94.347996,
66,0.977341,0.954394,0.974826,0.980555,0.990371,1.131423,1.131423,0.757554,0.979173,0.990718,0.994154,93.028679,
67,0.976846,0.965476,0.967950,0.979292,0.987946,1.163651,1.163651,0.778079,0.979907,0.990725,0.993113,92.873907,
68,0.973400,0.954102,0.969376,0.978667,0.983476,1.192869,1.192869,0.755575,0.976921,0.989016,0.992979,92.075182,
69,0.981814,0.972009,0.977412,0.982759,0.990018,1.222922,1.222922,0.794964,0.983651,0.992697,0.995272,94.303191,
70,0.975645,0.955339,0.972893,0.980316,0.985877,1.254813,1.254813,0.753727,0.978128,0.988876,0.991954,92.560240,
71,0.976774,0.960913,0.968165,0.980482,0.988894,1.293784,1.293784,0.774027,0.981873,0.992396,0.993953,93.180030,
72,0.973959,0.954396,0.966352,0.975859,0.988713,1.321977,1.321977,0.754012,0.976411,0.989052,0.992425,92.319868,
73,0.983295,0.972720,0.978854,0.985558,0.990487,1.356539,1.356539,0.791498,0.984133,0.992517,0.995277,94.796471,
74,0.975820,0.956020,0.969637,0.978907,0.988736,1.385119,1.385119,0.753411,0.976579,0.989520,0.991786,92.776291,
75,0.977536,0.955021,0.971874,0.981068,0.991440,1.419877,1.419877,0.756442,0.980930,0.991614,0.994184,93.496343,
76,0.975435,0.957008,0.966850,0.980099,0.988216,1.453336,1.453336,0.763773,0.978614,0.989943,0.992982,92.899807,
77,0.981378,0.971004,0.974468,0.983408,0.990591,1.489566,1.489566,0.786255,0.983658,0.993197,0.995381,94.591152,
78,0.973850,0.955540,0.963553,0.980599,0.986410,1.522005,1.522005,0.758420,0.977559,0.989416,0.994163,92.713700,
79,0.977052,0.955607,0.972396,0.979286,0.991154,1.568713,1.568713,0.760504,0.980285,0.991251,0.995578,93.675483,
80,0.974364,0.958075,0.961700,0.974063,0.992345,1.603402,1.603402,0.754297,0.976484,0.989424,0.993514,92.876158,
81,0.981806,0.971473,0.974995,0.982041,0.991938,1.647264,1.647264,0.779465,0.982930,0.992664,0.994935,94.828831,
82,0.977398,0.961064,0.967174,0.980673,0.990464,1.689985,1.689985,0.760026,0.976929,0.989444,0.992758,93.587139,
83,0.977673,0.958229,0.968131,0.980992,0.991934,1.733469,1.733469,0.758039,0.979515,0.990329,0.994511,93.894850,
84,0.977660,0.964040,0.966750,0.977821,0.992193,1.771842,1.771842,0.756635,0.976723,0.989486,0.993383,93.802234,
85,0.983873,0.971505,0.976814,0.983242,0.996021,1.819532,1.819532,0.777218,0.983313,0.992665,0.994537,95.473492,
86,0.979221,0.964641,0.969864,0.982711,0.991000,1.860022,1.860022,0.761288,0.978523,0.989957,0.993615,94.301445,
87,0.977104,0.962146,0.967900,0.981257,0.988418,1.901981,1.901981,0.754448,0.979543,0.990671,0.994800,94.028643,
88,0.977695,0.965277,0.967794,0.981699,0.987975,1.941255,1.941255,0.754999,0.977483,0.989315,0.992978,93.992361,
89,0.981974,0.971002,0.977999,0.981909,0.990685,1.978115,1.978115,0.771286,0.982497,0.991605,0.994732,95.231615,
90,0.979118,0.964140,0.969141,0.982208,0.991241,2.016461,2.016461,0.752779,0.978049,0.989808,0.994306,94.530088,
91,0.978363,0.962198,0.967438,0.981336,0.991583,2.059463,2.059463,0.751727,0.981000,0.992009,0.995167,94.601439,
92,0.978371,0.964548,0.969885,0.978509,0.991171,2.099690,2.099690,0.748052,0.976722,0.989567,0.994343,94.462804,
93,0.981272,0.970921,0.974537,0.980692,0.991854,2.136916,2.136916,0.762738,0.981417,0.991556,0.995572,95.346103,
94,0.978991,0.960393,0.969233,0.982473,0.993183,2.183531,2.183531,0.746595,0.977346,0.989181,0.995057,94.748449,
95,0.978005,0.956653,0.966164,0.982525,0.994058,2.232460,2.232460,0.741939,0.979543,0.991294,0.995349,94.724958,
96,0.976943,0.960086,0.966570,0.976477,0.993415,2.284595,2.284595,0.736029,0.975357,0.988980,0.993334,94.280204,
97,0.983122,0.970390,0.975888,0.984404,0.993644,2.332988,2.332988,0.762227,0.982965,0.993351,0.996318,96.148863,
98,0.978460,0.957637,0.968194,0.982147,0.993083,2.376149,2.376149,0.738336,0.976799,0.990300,0.994537,94.887734,
99,0.977902,0.954304,0.968222,0.980724,0.994120,2.420377,2.420377,0.735788,0.980391,0.992068,0.996075,95.041205,
100,0.975398,0.955958,0.962781,0.978048,0.991656,2.455861,2.455861,0.721300,0.973608,0.988921,0.994846,94.279213,
101,0.983571,0.969858,0.976997,0.986066,0.993415,2.492347,2.492347,0.753111,0.981993,0.993185,0.997026,96.497922,
102,0.976274,0.955713,0.964521,0.981356,0.991416,2.538038,2.538038,0.731332,0.978519,0.991009,0.994797,94.680312,
103,0.977084,0.954243,0.970627,0.982988,0.989088,2.571765,2.571765,0.736217,0.981767,0.992236,0.996044,95.067032,
104,0.974956,0.956084,0.965625,0.980501,0.986529,2.607953,2.607953,0.728792,0.976794,0.989812,0.993478,94.316991,
105,0.983035,0.970476,0.977022,0.984521,0.992487,2.643974,2.643974,0.754108,0.981889,0.992814,0.995532,96.438136,
106,0.977377,0.953988,0.968750,0.981948,0.991366,2.681412,2.681412,0.729172,0.977915,0.990283,0.994642,95.055712,
107,0.977273,0.952274,0.970799,0.981429,0.991091,2.712126,2.712126,0.728951,0.979836,0.990924,0.994695,95.113296,
108,0.976747,0.954571,0.964313,0.979757,0.993957,2.750410,2.750410,0.717399,0.974913,0.988511,0.993389,94.817177,
109,0.982537,0.969050,0.975992,0.984894,0.992414,2.785934,2.785934,0.744114,0.981087,0.991959,0.995318,96.452832,
110,0.978503,0.955933,0.969203,0.982051,0.993997,2.821760,2.821760,0.726734,0.978107,0.990194,0.994072,95.430550,
111,0.975330,0.955147,0.965042,0.978001,0.990381,2.858383,2.858383,0.717729,0.975715,0.989317,0.994689,94.789179,
112,0.981988,0.970076,0.974902,0.983424,0.991652,2.901101,2.901101,0.743051,0.981271,0.992610,0.995734,96.543366,
113,0.977136,0.954396,0.965905,0.983478,0.990999,2.949459,2.949459,0.715434,0.975281,0.988430,0.993847,95.188628,
114,0.978142,0.952520,0.970490,0.982344,0.992915,2.979498,2.979498,0.720860,0.979361,0.990878,0.994478,95.621063,
115,0.976100,0.953958,0.963579,0.980001,0.992407,3.026530,3.026530,0.715699,0.976548,0.990259,0.995128,95.249830,
116,0.982318,0.968808,0.975992,0.984049,0.992327,3.067526,3.067526,0.742278,0.981084,0.992424,0.995839,96.826148,
117,0.977189,0.956941,0.966423,0.983894,0.989519,3.095572,3.095572,0.720470,0.977030,0.989472,0.993758,95.429807,
118,0.978712,0.956878,0.973391,0.981790,0.991278,3.124943,3.124943,0.722357,0.979703,0.991109,0.995746,96.042182,
119,0.976966,0.957847,0.964089,0.980794,0.992180,3.141760,3.141760,0.713569,0.974824,0.988376,0.992904,95.314184,
120,0.982818,0.970548,0.975984,0.984621,0.992151,3.164854,3.164854,0.739497,0.981284,0.991887,0.995443,97.003568,
121,0.978776,0.958836,0.968672,0.984643,0.990490,3.193279,3.193279,0.722413,0.977325,0.989412,0.994720,95.974042,
122,0.979909,0.957328,0.972435,0.981719,0.994520,3.210816,3.210816,0.721979,0.979923,0.991122,0.994936,96.347696,
123,0.979557,0.960375,0.968804,0.983005,0.993280,3.228858,3.228858,0.719363,0.977112,0.990028,0.994657,96.210778,
124,0.983857,0.969386,0.975561,0.988721,0.992849,3.242548,3.242548,0.738846,0.981436,0.992105,0.995599,97.351562,
125,0.979104,0.961409,0.968928,0.981402,0.993406,3.262394,3.262394,0.724239,0.977957,0.989716,0.994594,96.138480,
126,0.979300,0.959417,0.970560,0.981702,0.993494,3.272271,3.272271,0.722954,0.979599,0.990588,0.995768,96.334088,
127,0.979014,0.960551,0.968381,0.981424,0.993513,3.281935,3.281935,0.719296,0.977239,0.990129,0.995388,96.223164,
128,0.982358,0.967231,0.972261,0.984718,0.994713,3.298637,3.298637,0.736026,0.981290,0.992017,0.995352,97.071015,
129,0.980193,0.960831,0.968527,0.983108,0.995058,3.307468,3.307468,0.722938,0.977991,0.990257,0.994870,96.479052,
130,0.980226,0.959726,0.970249,0.982339,0.995420,3.313651,3.313651,0.720913,0.979286,0.991113,0.995294,96.572075,
131,0.979150,0.962118,0.969001,0.980739,0.993381,3.328783,3.328783,0.713373,0.977439,0.990374,0.994773,96.274542,
132,0.982693,0.967784,0.974312,0.986109,0.993161,3.338209,3.338209,0.730644,0.980880,0.991870,0.995538,97.200581,
133,0.979719,0.962357,0.969352,0.984298,0.991575,3.339468,3.339468,0.721535,0.977432,0.989745,0.994535,96.364046,
134,0.979581,0.960603,0.969623,0.983059,0.992889,3.345914,3.345914,0.717221,0.977629,0.989919,0.993432,96.262364,
135,0.980353,0.961925,0.969180,0.985015,0.993130,3.349304,3.349304,0.712693,0.976646,0.989531,0.993948,96.455119,
136,0.983257,0.967678,0.973534,0.986225,0.994990,3.354715,3.354715,0.727324,0.980181,0.991153,0.994829,97.252399,
137,0.979694,0.961143,0.969996,0.981823,0.993468,3.358757,3.358757,0.717510,0.977024,0.989183,0.993331,96.259497,
138,0.979303,0.957815,0.969739,0.983071,0.993278,3.360520,3.360520,0.713152,0.977889,0.989880,0.993877,96.255556,
139,0.977850,0.959010,0.968124,0.979965,0.992399,3.355646,3.362547,0.705839,0.975553,0.988826,0.993046,95.810529,
140,0.982321,0.967710,0.974112,0.984338,0.993850,3.355646,3.355646,0.724814,0.980157,0.991170,0.995318,97.089466,
141,0.977987,0.957559,0.969935,0.982019,0.990465,3.357283,3.357388,0.706822,0.976370,0.988950,0.993280,95.869907,
142,0.979682,0.954630,0.973071,0.981136,0.995493,3.353821,3.357283,0.705522,0.978554,0.989843,0.994414,96.374919,
143,0.979472,0.954512,0.969193,0.982753,0.995808,3.349937,3.353821,0.702956,0.977206,0.989203,0.992960,96.173797,
144,0.982923,0.966913,0.975116,0.985489,0.993702,3.342143,3.349937,0.721945,0.980558,0.991357,0.995118,97.197921,
145,0.977985,0.953152,0.967814,0.983657,0.991845,3.335849,3.342143,0.698937,0.976017,0.988257,0.992529,95.751494,
146,0.978140,0.952570,0.971057,0.983732,0.990569,3.325468,3.335849,0.694749,0.977499,0.989932,0.994459,96.008955,
147,0.976377,0.950958,0.966361,0.981787,0.991063,3.311631,3.325468,0.682711,0.974554,0.988653,0.993703,95.481416,
148,0.982905,0.967121,0.975476,0.986525,0.992784,3.295177,3.311631,0.719622,0.980814,0.991477,0.995352,97.160058,
149,0.977352,0.953645,0.969075,0.983074,0.990132,3.279142,3.295177,0.689088,0.975567,0.988725,0.993779,95.664720,
150,0.979083,0.952408,0.974669,0.983829,0.991543,3.267128,3.279142,0.689825,0.978635,0.990084,0.993761,96.097786,
151,0.976433,0.949547,0.969569,0.980179,0.991379,3.253371,3.267128,0.679282,0.975080,0.988764,0.993658,95.425531,
152,0.981227,0.966389,0.973060,0.983739,0.991842,3.240082,3.253371,0.716021,0.980894,0.991909,0.995221,96.734549,
153,0.978040,0.951733,0.971367,0.983639,0.990711,3.235433,3.240082,0.684391,0.976309,0.988850,0.993889,95.778520,
154,0.978765,0.956354,0.970654,0.982495,0.991784,3.219300,3.235433,0.691355,0.977911,0.990824,0.994963,96.094989,
155,0.977572,0.952688,0.968691,0.980991,0.992268,3.195297,3.219300,0.676165,0.975773,0.989185,0.994759,95.712113,
156,0.982185,0.966634,0.975634,0.983617,0.992679,3.175750,3.195297,0.713787,0.980106,0.991444,0.994853,96.808851,
157,0.978962,0.951431,0.975479,0.984463,0.990124,3.158656,3.175750,0.681151,0.976978,0.989248,0.993884,95.904319,
158,0.979554,0.960301,0.970589,0.983282,0.991858,3.142611,3.158656,0.698445,0.978600,0.990788,0.994260,96.113570,
159,0.978012,0.952209,0.973031,0.981484,0.991430,3.122797,3.142611,0.671794,0.976460,0.989502,0.993036,95.597348,
160,0.980811,0.966391,0.973036,0.984039,0.990448,3.094787,3.122797,0.711228,0.980565,0.991870,0.996729,96.579875,
161,0.978227,0.951789,0.973581,0.982412,0.990803,3.073300,3.094787,0.670679,0.977100,0.990092,0.995147,95.781683,
162,0.979278,0.960583,0.971020,0.982363,0.991192,3.051224,3.073300,0.698865,0.978035,0.990474,0.995530,96.024637,
163,0.978215,0.949815,0.971491,0.983131,0.992334,3.036411,3.051224,0.665437,0.976396,0.989456,0.993782,95.594253,
164,0.981736,0.965439,0.973278,0.984747,0.992710,3.018290,3.036411,0.706353,0.980153,0.991989,0.996202,96.647158,
165,0.977769,0.954405,0.971327,0.980049,0.991587,2.995572,3.018290,0.671502,0.976251,0.990090,0.994750,95.549214,
166,0.979347,0.957364,0.970672,0.981627,0.993777,2.975479,2.995572,0.690914,0.978491,0.990758,0.995492,95.958473,
167,0.977983,0.952815,0.972578,0.978628,0.993195,2.953214,2.975479,0.669291,0.976664,0.990070,0.994583,95.531272,
168,0.982263,0.966954,0.974104,0.985357,0.992395,2.939365,2.953214,0.707828,0.980427,0.991571,0.995355,96.576336,
169,0.978028,0.954107,0.968183,0.983033,0.991733,2.917412,2.939365,0.673173,0.975699,0.988900,0.994275,95.413808,
170,0.977492,0.950562,0.970032,0.982548,0.991291,2.890190,2.917412,0.679227,0.977592,0.989712,0.994583,95.329188,
171,0.976765,0.952130,0.968759,0.981496,0.990156,2.870153,2.890190,0.674011,0.976807,0.989367,0.994698,95.139141,
172,0.980938,0.965635,0.973003,0.983339,0.991529,2.837565,2.870153,0.702006,0.979248,0.990475,0.994667,96.051792,
173,0.975823,0.952342,0.968377,0.980357,0.988295,2.813323,2.837565,0.674122,0.975165,0.988201,0.993054,94.672818,
174,0.976878,0.949570,0.970605,0.980606,0.991195,2.791804,2.813323,0.664588,0.976622,0.989618,0.993995,95.024505,
175,0.974711,0.949029,0.964624,0.978293,0.990809,2.770337,2.791804,0.673166,0.974486,0.988086,0.992881,94.356323,
176,0.979788,0.965233,0.971088,0.981441,0.991255,2.748244,2.770337,0.698814,0.978424,0.990032,0.994203,95.629493,
177,0.975321,0.950142,0.966735,0.979861,0.989581,2.729871,2.748244,0.668379,0.974328,0.988333,0.992561,94.425403,
178,0.976371,0.951140,0.970352,0.980290,0.989494,2.705597,2.729871,0.665299,0.976810,0.989247,0.993075,94.716404,
179,0.974855,0.951592,0.965904,0.979590,0.988245,2.694530,2.705597,0.675770,0.975764,0.989029,0.993089,94.355042,
180,0.980347,0.967280,0.973404,0.983180,0.988935,2.676618,2.694530,0.701343,0.979351,0.990993,0.995085,95.777447,
181,0.976597,0.954552,0.968285,0.981790,0.988308,2.663700,2.676618,0.677416,0.976185,0.989711,0.993808,94.783548,
182,0.976491,0.952940,0.969135,0.979823,0.989735,2.657542,2.663700,0.667433,0.975068,0.988213,0.992496,94.581699,
183,0.975397,0.958224,0.963985,0.976240,0.990081,2.648925,2.657542,0.664227,0.971691,0.987166,0.991781,94.218295,
184,0.980406,0.965023,0.972171,0.981736,0.991733,2.641463,2.648925,0.693990,0.977693,0.989522,0.993759,95.569615,
185,0.979408,0.961644,0.969030,0.981979,0.992132,2.637509,2.641463,0.689021,0.975972,0.989035,0.993213,95.277222,
186,0.977529,0.958987,0.967310,0.980132,0.990437,2.630571,2.637509,0.678673,0.974187,0.988261,0.992970,94.803935,
187,0.978580,0.962955,0.968767,0.979807,0.990952,2.628889,2.630571,0.675072,0.972175,0.987329,0.992793,94.968543,
188,0.979404,0.965780,0.972418,0.980868,0.988960,2.618906,2.628889,0.692792,0.976150,0.988793,0.992475,95.181889,
189,0.979993,0.965298,0.971246,0.980991,0.991788,2.607319,2.618906,0.694472,0.975101,0.988376,0.992753,95.293972,
190,0.979839,0.965939,0.970637,0.980463,0.991977,2.594492,2.607319,0.690750,0.975056,0.988600,0.993555,95.320132,
191,0.980632,0.965751,0.972988,0.980311,0.992976,2.588857,2.594492,0.696539,0.977704,0.989988,0.994971,95.669447,
192,0.979075,0.964577,0.970450,0.980544,0.990258,2.574802,2.588857,0.692965,0.974969,0.988250,0.993612,95.117000,
193,0.979594,0.961976,0.969382,0.981533,0.992776,2.565652,2.574802,0.688150,0.975844,0.988681,0.993480,95.232529,
194,0.977663,0.961340,0.969951,0.977173,0.990403,2.553514,2.565652,0.683439,0.973791,0.987486,0.992227,94.638059,
195,0.980010,0.966693,0.973089,0.980600,0.989705,2.543838,2.553514,0.694186,0.977335,0.989422,0.993220,95.310828,
196,0.976227,0.958691,0.967616,0.978047,0.987767,2.531948,2.543838,0.675925,0.971660,0.986285,0.991651,94.195326,
197,0.976375,0.952472,0.967350,0.979322,0.990135,2.517887,2.531948,0.672683,0.974650,0.987689,0.992483,94.352442,
198,0.976557,0.955395,0.968902,0.978507,0.989153,2.505556,2.517887,0.675776,0.972898,0.986443,0.990808,94.178072,
199,0.979564,0.966273,0.972422,0.980979,0.988841,2.490853,2.505556,0.691665,0.975789,0.988365,0.992150,95.008880,
200,0.974193,0.950593,0.969010,0.978495,0.984795,2.480245,2.490853,0.666855,0.971319,0.985629,0.990837,93.598937,
201,0.972732,0.948171,0.967437,0.978362,0.982934,2.477772,2.480245,0.654064,0.971346,0.986355,0.991741,93.392815,
202,0.973216,0.947937,0.965830,0.975804,0.987798,2.465770,2.477772,0.658179,0.971010,0.986381,0.991962,93.497404,
203,0.978120,0.966356,0.971567,0.979084,0.987208,2.456787,2.465770,0.687744,0.974679,0.987654,0.992181,94.620353,
204,0.973661,0.948038,0.965769,0.976657,0.988570,2.445100,2.456787,0.659200,0.971308,0.986006,0.991405,93.507137,
205,0.976281,0.949369,0.972046,0.979271,0.989212,2.424945,2.445100,0.651185,0.973173,0.987208,0.992223,94.181967,
206,0.973382,0.944232,0.962541,0.975860,0.991560,2.412295,2.424945,0.652572,0.972174,0.986894,0.992622,93.550802,
207,0.979533,0.967796,0.970525,0.977912,0.991557,2.409551,2.412295,0.696053,0.975713,0.988180,0.992176,94.890700,
208,0.976031,0.953024,0.966466,0.977373,0.990841,2.398821,2.409551,0.664187,0.973208,0.988018,0.993843,94.252058,
209,0.976204,0.949015,0.970281,0.979197,0.989299,2.394831,2.398821,0.650446,0.973298,0.986970,0.991037,94.022810,
210,0.972038,0.949532,0.962350,0.973853,0.986021,2.394831,2.394831,0.653345,0.970637,0.985494,0.990790,93.022184,
211,0.978292,0.966100,0.970289,0.978007,0.988324,2.387019,2.396400,0.691857,0.975844,0.988154,0.992069,94.585398,
212,0.975330,0.957021,0.965256,0.975734,0.988672,2.375508,2.387019,0.660945,0.968482,0.985124,0.992108,93.787367,
213,0.974155,0.949576,0.968645,0.975195,0.987144,2.372929,2.375508,0.649453,0.971575,0.985954,0.991155,93.509884,
214,0.970795,0.952302,0.962255,0.971587,0.983144,2.362082,2.372929,0.649944,0.967863,0.984373,0.991539,92.715241,
215,0.977108,0.966325,0.971056,0.974840,0.987103,2.338713,2.362082,0.690720,0.974750,0.987498,0.992638,94.279894,
216,0.974092,0.945898,0.968049,0.976050,0.988468,2.327315,2.338713,0.651399,0.972891,0.986463,0.991731,93.511289,
217,0.971685,0.942017,0.963677,0.975304,0.986736,2.314469,2.327315,0.633615,0.969198,0.985704,0.992183,92.978097,
