Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
213,0.975206,0.952962,0.960819,0.978453,0.989760,5.056372,5.074635,0.663234,0.966980,0.984625,0.991185,96.957327,
214,0.976332,0.957747,0.963165,0.977816,0.989976,5.030272,5.056372,0.666265,0.966108,0.984099,0.991103,97.138030,
215,0.982455,0.969203,0.973062,0.984534,0.991316,4.995899,5.030272,0.700912,0.976526,0.989055,0.993372,98.883213,
216,0.977998,0.957960,0.965536,0.981174,0.990427,4.970613,4.995899,0.676203,0.969093,0.985638,0.991762,97.562777,
217,0.975219,0.954479,0.962353,0.978554,0.987967,4.945476,4.970613,0.666745,0.966704,0.984207,0.990902,96.784378,
218,0.974317,0.952452,0.961113,0.976925,0.988221,4.925917,4.945476,0.663533,0.965915,0.983845,0.990714,96.530145,
219,0.981655,0.967863,0.972773,0.983646,0.990535,4.892562,4.925917,0.698697,0.976017,0.988608,0.992903,98.521830,
220,0.975220,0.948852,0.961413,0.979175,0.990529,4.859070,4.892562,0.658873,0.966359,0.984057,0.990610,96.648036,
221,0.973196,0.945627,0.959827,0.976788,0.989189,4.851267,4.859070,0.650162,0.965948,0.984036,0.990964,96.224538,
222,0.971550,0.940622,0.956945,0.975405,0.989237,4.826397,4.851267,0.637037,0.962751,0.982571,0.990268,95.705910,
223,0.982675,0.968902,0.974107,0.984236,0.991849,4.785151,4.826397,0.698729,0.976340,0.988713,0.993088,98.634050,
224,0.974783,0.946474,0.962499,0.979099,0.989812,4.757493,4.785151,0.642174,0.964902,0.983789,0.990944,96.440624,
225,0.975194,0.951499,0.961605,0.979011,0.989516,4.724379,4.757493,0.649930,0.966024,0.984297,0.991239,96.539580,
226,0.972467,0.938616,0.960004,0.977701,0.989218,4.688666,4.724379,0.623042,0.962537,0.982487,0.990127,95.726387,
227,0.982441,0.969084,0.972942,0.984371,0.991537,4.652033,4.688666,0.699115,0.976668,0.989115,0.993304,98.456423,
228,0.975726,0.944969,0.964088,0.980559,0.990830,4.611500,4.652033,0.632999,0.965746,0.984248,0.991113,96.507788,
229,0.976397,0.954863,0.963003,0.980480,0.989246,4.570060,4.611500,0.666366,0.968695,0.985566,0.991819,96.726410,
230,0.971894,0.940556,0.959312,0.977490,0.987127,4.520379,4.570060,0.625797,0.962878,0.982618,0.990113,95.404898,
231,0.982764,0.969563,0.974343,0.984393,0.991412,4.467715,4.520379,0.700666,0.976867,0.989195,0.993316,98.305910,
232,0.974531,0.943513,0.958449,0.978871,0.992490,4.409821,4.467715,0.639410,0.965099,0.984260,0.991364,96.021538,
233,0.974912,0.947941,0.961815,0.977667,0.990798,4.358087,4.409821,0.656814,0.968115,0.985138,0.991515,96.100563,
234,0.971876,0.943008,0.957533,0.976536,0.987811,4.299565,4.358087,0.640701,0.965308,0.983871,0.990902,95.257393,
235,0.983841,0.969378,0.974995,0.986086,0.992804,4.233088,4.299565,0.702923,0.978399,0.990545,0.994683,98.428553,
236,0.974311,0.941827,0.958451,0.979866,0.991875,4.164913,4.233088,0.645327,0.966618,0.985259,0.992237,95.794846,
237,0.974049,0.943578,0.960134,0.978871,0.990218,4.092569,4.164913,0.642488,0.967751,0.985390,0.991926,95.635702,
238,0.974573,0.949557,0.960734,0.978344,0.989191,4.019271,4.092569,0.656286,0.966682,0.984371,0.991010,95.533316,
239,0.983950,0.969980,0.975284,0.985151,0.993309,3.945672,4.019271,0.705179,0.978842,0.990623,0.994636,98.097759,
240,0.978488,0.953389,0.964466,0.982195,0.993158,3.869843,3.945672,0.666664,0.970846,0.986855,0.992617,96.453896,
241,0.978335,0.952668,0.964199,0.982713,0.992785,3.793669,3.869843,0.663579,0.970715,0.987011,0.993028,96.367118,
242,0.980051,0.959291,0.967244,0.982058,0.993728,3.720442,3.793669,0.673055,0.970705,0.987000,0.993128,96.655282,
243,0.985009,0.970094,0.976149,0.986769,0.994338,3.645740,3.720442,0.708607,0.979547,0.991146,0.994995,98.010145,
244,0.981806,0.963769,0.970460,0.984820,0.992658,3.571349,3.645740,0.694055,0.974464,0.988361,0.993402,96.946503,
245,0.980064,0.960506,0.967739,0.982916,0.992142,3.496106,3.571349,0.687788,0.973303,0.987929,0.993247,96.438081,
246,0.979260,0.959582,0.967319,0.982325,0.991108,3.411676,3.496106,0.684604,0.972716,0.987500,0.992829,96.103737,
247,0.983855,0.969794,0.975604,0.985783,0.992386,3.340616,3.411676,0.708883,0.978904,0.990360,0.994253,97.278835,
248,0.974768,0.951943,0.961014,0.978600,0.988236,3.261523,3.340616,0.657655,0.965375,0.983351,0.989977,94.509880,
249,0.970271,0.945115,0.955154,0.974605,0.985027,3.188543,3.261523,0.626007,0.955294,0.977993,0.986497,92.915228,
250,0.993024,0.984406,0.987341,0.994504,0.998395,3.109270,3.188543,0.820775,0.991177,0.996204,0.997899,99.617747,
251,0.977558,0.949070,0.962873,0.982427,0.993084,3.030163,3.109270,0.700616,0.974139,0.987845,0.992906,95.279394,
252,0.975929,0.943969,0.963388,0.980380,0.991955,2.951314,3.030163,0.669800,0.971408,0.986798,0.992372,94.738419,
253,0.973348,0.939488,0.958562,0.978581,0.990564,2.869720,2.951314,0.664823,0.969607,0.985681,0.991773,93.974641,
254,0.984808,0.971215,0.974950,0.986789,0.993892,2.784566,2.869720,0.729786,0.979767,0.990663,0.994510,96.819282,
255,0.977461,0.953485,0.963767,0.980619,0.991807,2.700737,2.784566,0.683272,0.969626,0.985966,0.992117,94.686583,
256,0.974839,0.945765,0.960457,0.979346,0.990484,2.611462,2.700737,0.670214,0.969092,0.985448,0.991597,93.945963,
257,0.973826,0.948903,0.958526,0.977586,0.988966,2.528507,2.611462,0.660852,0.964703,0.983273,0.990391,93.419315,
258,0.984033,0.969408,0.975424,0.986252,0.992700,2.442753,2.528507,0.720224,0.979482,0.990503,0.994400,96.200231,
259,0.974619,0.939955,0.962612,0.979457,0.990932,2.356103,2.442753,0.652279,0.967715,0.984706,0.990981,93.503527,
260,0.978661,0.957520,0.965965,0.981935,0.991233,2.270253,2.356103,0.691650,0.972311,0.986867,0.992237,94.460232,
261,0.973815,0.940549,0.960845,0.978688,0.990012,2.184712,2.270253,0.645995,0.964525,0.983290,0.990333,92.994262,
262,0.983426,0.969270,0.974827,0.985558,0.991932,2.098606,2.184712,0.714996,0.978358,0.989923,0.993938,95.563242,
263,0.973805,0.938952,0.962609,0.979495,0.989004,2.015139,2.098606,0.636966,0.966133,0.984246,0.990826,92.875678,
264,0.980026,0.961921,0.969279,0.982804,0.990723,1.924014,2.015139,0.693715,0.972700,0.987255,0.992654,94.368103,
265,0.973293,0.937108,0.961932,0.979271,0.988821,1.839561,1.924014,0.630498,0.964989,0.983718,0.990564,92.503560,
266,0.982513,0.967382,0.973013,0.984898,0.991621,1.750125,1.839561,0.703438,0.976489,0.989219,0.993669,94.864555,
267,0.976333,0.952264,0.962951,0.979344,0.990504,1.657941,1.750125,0.654656,0.966255,0.984482,0.991250,93.001418,
268,0.973696,0.943553,0.960530,0.978420,0.988783,1.569705,1.657941,0.659574,0.967889,0.985101,0.991480,92.366293,
269,0.974622,0.947921,0.961858,0.978257,0.989007,1.480961,1.569705,0.654053,0.964925,0.983387,0.990447,92.290675,
270,0.982097,0.965223,0.972974,0.983944,0.992102,1.377314,1.480961,0.689058,0.974800,0.988653,0.993547,94.265255,
271,0.971463,0.937756,0.957083,0.976375,0.988512,1.269896,1.377314,0.645372,0.965206,0.983901,0.990795,91.402448,
272,0.973284,0.946089,0.959911,0.976735,0.988484,1.185948,1.269896,0.648175,0.964923,0.983729,0.990875,91.684025,
273,0.971441,0.940277,0.955207,0.975726,0.989179,1.132934,1.185948,0.640713,0.962345,0.982911,0.990645,91.164672,
274,0.979362,0.959251,0.967483,0.981932,0.991727,1.044235,1.132934,0.669988,0.971733,0.987495,0.993154,93.168870,
275,0.970843,0.933850,0.954126,0.977110,0.989639,0.960031,1.044235,0.634580,0.965328,0.984232,0.991230,90.940442,
276,0.972691,0.943096,0.957521,0.977230,0.989095,0.868870,0.960031,0.633896,0.963187,0.983132,0.990630,91.120762,
277,0.972284,0.939759,0.956421,0.977306,0.989887,0.782990,0.868870,0.634950,0.963539,0.983302,0.990808,90.945518,
278,0.977410,0.955275,0.963941,0.980615,0.991040,0.697778,0.782990,0.652755,0.967461,0.985497,0.991936,92.121438,
279,0.975348,0.948484,0.960432,0.979896,0.990608,0.564745,0.697778,0.642888,0.964827,0.984030,0.991073,91.376281,
280,0.972447,0.945369,0.955090,0.976649,0.989571,0.492426,0.564745,0.623666,0.959279,0.981604,0.989954,90.471809,
281,0.971989,0.940534,0.954142,0.977354,0.990313,0.440492,0.492426,0.612538,0.958880,0.981654,0.990130,90.340191,
282,0.970934,0.941825,0.954353,0.975016,0.988645,0.355532,0.440492,0.602248,0.954786,0.979506,0.988905,89.818080,
283,0.968367,0.935563,0.949087,0.973498,0.988279,0.278466,0.355532,0.585346,0.950080,0.977301,0.988024,89.019946,
284,0.965714,0.931538,0.944699,0.971194,0.986885,0.278466,0.278466,0.566725,0.941996,0.973274,0.985672,88.103622,
285,0.992673,0.982564,0.985228,0.993736,0.997678,1.485532,65.417732,0.816191,0.988322,0.994753,0.997090,97.271597,
286,0.980386,0.958079,0.963747,0.981744,0.992256,1.432255,1.485532,0.729919,0.964029,0.982145,0.989950,93.317032,
287,0.980670,0.954302,0.966470,0.982571,0.992232,1.417519,1.432255,0.720483,0.965520,0.982984,0.990149,93.424186,
288,0.979440,0.954492,0.965516,0.980616,0.991038,1.417519,1.417519,0.718694,0.962162,0.981028,0.989064,92.972791,
289,0.985738,0.966421,0.974617,0.987239,0.994480,1.420385,1.420385,0.741633,0.974433,0.988027,0.993157,95.016704,
290,0.978981,0.954933,0.965064,0.979941,0.990493,1.440610,1.440610,0.721253,0.962359,0.981125,0.989017,92.902639,
291,0.980607,0.954165,0.967611,0.981758,0.992206,1.450345,1.450345,0.721451,0.965822,0.983210,0.990228,93.469540,
292,0.979277,0.953198,0.964676,0.980666,0.991313,1.479037,1.479037,0.717638,0.961854,0.980963,0.989053,93.012307,
293,0.986136,0.966812,0.975211,0.987587,0.994849,1.475451,1.481834,0.742503,0.974802,0.988315,0.993481,95.214566,
294,0.979398,0.953890,0.965084,0.980135,0.991668,1.475451,1.475451,0.718472,0.961159,0.980516,0.988875,92.996968,
295,0.981089,0.953791,0.967795,0.981845,0.993406,1.484774,1.484774,0.719328,0.964643,0.982466,0.989737,93.543272,
296,0.979431,0.953625,0.964874,0.980773,0.991433,1.466849,1.485114,0.716212,0.961362,0.980708,0.988751,92.993857,
297,0.985833,0.966121,0.975543,0.986825,0.994669,1.450202,1.466849,0.741176,0.974237,0.988084,0.993390,95.096599,
298,0.978937,0.953137,0.964439,0.979979,0.991028,1.435420,1.450202,0.715208,0.960961,0.980433,0.988827,92.839619,
299,0.980551,0.953445,0.966483,0.982271,0.992383,1.435420,1.435420,0.716684,0.965072,0.982814,0.990115,93.412052,
300,0.979412,0.952447,0.964374,0.980970,0.991725,1.432262,1.441977,0.712720,0.960469,0.980044,0.988348,92.883039,
301,0.986300,0.965918,0.975190,0.987418,0.995555,1.432262,1.432262,0.739133,0.974273,0.988155,0.993367,95.177326,
302,0.979117,0.953561,0.963984,0.979491,0.991889,1.435248,1.435248,0.713723,0.961136,0.980707,0.988999,92.905913,
303,0.980562,0.953954,0.967665,0.981716,0.992156,1.437283,1.453244,0.715199,0.964712,0.982698,0.989986,93.400883,
304,0.978954,0.952464,0.964192,0.979270,0.991810,1.437283,1.437283,0.710785,0.960970,0.980845,0.988956,92.877316,
305,0.985784,0.965621,0.975258,0.986706,0.994859,1.442075,1.443705,0.736750,0.973621,0.987898,0.993311,95.060244,
306,0.978725,0.952392,0.964563,0.979269,0.991171,1.442075,1.442075,0.711971,0.960907,0.980482,0.988585,92.787092,
307,0.979912,0.952387,0.967365,0.980357,0.992010,1.450870,1.450870,0.712102,0.963672,0.982033,0.989589,93.214475,
308,0.979198,0.951752,0.965249,0.979382,0.992004,1.455745,1.458943,0.708681,0.960557,0.980631,0.989043,92.951306,
309,0.985779,0.965764,0.974840,0.986154,0.995273,1.455745,1.455745,0.734769,0.973580,0.987980,0.993466,95.093835,
310,0.978957,0.952341,0.964082,0.979654,0.991606,1.461121,1.461121,0.709407,0.960216,0.980246,0.988716,92.861291,
311,0.980312,0.952312,0.967063,0.981020,0.992656,1.457718,1.466476,0.710526,0.964444,0.982823,0.990238,93.400790,
312,0.979472,0.951483,0.964164,0.979964,0.992805,1.457718,1.457718,0.707082,0.960566,0.980533,0.988731,92.985216,
313,0.986067,0.965108,0.975064,0.986706,0.995660,1.460026,1.462763,0.734039,0.973801,0.988034,0.993346,95.156101,
314,0.979121,0.951696,0.963915,0.980068,0.991865,1.460026,1.460026,0.708424,0.960810,0.980497,0.988630,92.902341,
315,0.980434,0.952335,0.966539,0.980596,0.993399,1.479361,1.492743,0.709769,0.964811,0.982889,0.990147,93.452662,
316,0.978368,0.951451,0.963232,0.978849,0.991352,1.468338,1.479361,0.705841,0.960723,0.980545,0.988734,92.761900,
317,0.985861,0.965361,0.974852,0.985732,0.995839,1.468338,1.468338,0.732710,0.973495,0.987997,0.993383,95.122831,
318,0.979198,0.952395,0.963546,0.978770,0.992853,1.480338,1.484230,0.707327,0.961040,0.980897,0.989183,93.008582,
319,0.980477,0.952108,0.966023,0.981572,0.993147,1.480276,1.480338,0.708421,0.964534,0.982860,0.990220,93.467630,
320,0.978976,0.951474,0.963728,0.980094,0.991723,1.480276,1.480276,0.704050,0.959693,0.979993,0.988609,92.872126,
321,0.985910,0.965061,0.973992,0.987421,0.995237,1.488169,1.492057,0.730995,0.973515,0.988005,0.993427,95.164149,
322,0.978784,0.952476,0.963525,0.979214,0.991620,1.488169,1.488169,0.705485,0.960622,0.980724,0.989111,92.915460,
323,0.980603,0.952457,0.966683,0.981460,0.993020,1.463731,1.488496,0.706494,0.963894,0.982398,0.989996,93.434300,
324,0.978762,0.951609,0.963536,0.979635,0.991374,1.463731,1.463731,0.702735,0.959835,0.979977,0.988451,92.792740,
325,0.985601,0.965177,0.974493,0.985819,0.995332,1.463763,1.483352,0.729577,0.973174,0.987731,0.993152,95.030498,
326,0.978556,0.952240,0.963588,0.978742,0.991439,1.451818,1.463763,0.704577,0.960480,0.980405,0.988553,92.760996,
327,0.979847,0.951528,0.966328,0.981242,0.991943,1.451818,1.451818,0.705406,0.963799,0.982284,0.989773,93.232593,
328,0.978260,0.950927,0.963205,0.978586,0.991473,1.459167,1.459167,0.701300,0.959639,0.980022,0.988506,92.685098,
329,0.985184,0.964790,0.974032,0.986393,0.994332,1.470024,1.470024,0.728686,0.973329,0.987863,0.993253,94.963104,
330,0.978425,0.952239,0.963240,0.979095,0.991167,1.461907,1.475198,0.703252,0.960171,0.980165,0.988502,92.730701,
331,0.979421,0.952217,0.966262,0.980068,0.991630,1.450186,1.461907,0.703486,0.962369,0.981363,0.989107,93.040395,
332,0.978189,0.951682,0.963145,0.978797,0.990995,1.420496,1.450186,0.701670,0.960330,0.980567,0.988983,92.684432,
333,0.985177,0.964892,0.973931,0.985758,0.994754,1.420496,1.420496,0.727919,0.973363,0.987879,0.993367,94.908057,
334,0.978208,0.953193,0.963460,0.979021,0.990341,1.428982,1.428982,0.703194,0.959893,0.980069,0.988409,92.628832,
335,0.979560,0.952964,0.965732,0.980865,0.991490,1.447498,1.453821,0.703760,0.963614,0.982234,0.989774,93.163194,
336,0.978736,0.952400,0.963011,0.979723,0.991599,1.418364,1.447498,0.700203,0.959671,0.980115,0.988605,92.748860,
337,0.985205,0.965946,0.973315,0.985922,0.994761,1.418364,1.418364,0.726979,0.973143,0.987774,0.993235,94.895698,
338,0.978531,0.952987,0.963416,0.979292,0.991168,1.420739,1.420739,0.702578,0.960400,0.980452,0.988891,92.746050,
339,0.980168,0.952811,0.966582,0.981288,0.992435,1.427694,1.427694,0.703140,0.963628,0.982374,0.989852,93.282690,
340,0.979075,0.951798,0.963693,0.979768,0.992258,1.441907,1.451294,0.699768,0.959644,0.980089,0.988594,92.850704,
341,0.985774,0.965558,0.974582,0.986035,0.995561,1.441907,1.441907,0.726189,0.973285,0.987881,0.993325,95.062808,
342,0.978433,0.952210,0.963158,0.978582,0.991632,1.461562,1.461562,0.700221,0.959855,0.980372,0.988927,92.776083,
343,0.980229,0.952017,0.966256,0.981271,0.992764,1.462558,1.471825,0.702361,0.963911,0.982455,0.989851,93.345663,
344,0.978984,0.950932,0.964290,0.979348,0.992163,1.462558,1.462558,0.699723,0.960176,0.980484,0.988849,92.897165,
345,0.985569,0.964511,0.974400,0.986514,0.995042,1.468115,1.468115,0.724776,0.973082,0.987741,0.993275,95.041831,
346,0.978674,0.952369,0.962541,0.979392,0.991745,1.479453,1.479453,0.700419,0.959808,0.980029,0.988673,92.815505,
347,0.979772,0.951357,0.965188,0.981122,0.992302,1.529570,1.529570,0.700876,0.963432,0.982205,0.989913,93.325717,
348,0.977983,0.950054,0.962025,0.979916,0.990554,1.527438,1.531412,0.695886,0.958710,0.979614,0.988372,92.684467,
349,0.985080,0.963268,0.973454,0.986174,0.994941,1.511763,1.527438,0.722035,0.972456,0.987482,0.993055,94.961744,
350,0.978341,0.951344,0.963028,0.978660,0.991575,1.507490,1.511763,0.698838,0.959674,0.980105,0.988469,92.767131,
351,0.980091,0.951470,0.965065,0.982029,0.992460,1.502471,1.507490,0.699679,0.963751,0.982683,0.990088,93.397407,
352,0.978330,0.949997,0.961619,0.979406,0.991865,1.493587,1.502471,0.695122,0.958481,0.979416,0.988100,92.685888,
353,0.985160,0.963073,0.971867,0.986159,0.995720,1.479812,1.493587,0.718799,0.971846,0.987292,0.992963,94.921521,
354,0.978218,0.950263,0.962481,0.979477,0.991212,1.479692,1.479812,0.695286,0.958425,0.979446,0.987969,92.634376,
355,0.979653,0.950205,0.964757,0.980494,0.992972,1.479692,1.479692,0.696082,0.962158,0.981695,0.989336,93.166397,
356,0.978230,0.949448,0.961960,0.979237,0.991781,1.479056,1.488018,0.691970,0.957972,0.979315,0.987999,92.633711,
357,0.984308,0.961615,0.971773,0.985319,0.994786,1.479056,1.479056,0.713899,0.970636,0.986539,0.992484,94.661806,
358,0.978525,0.950874,0.962083,0.979509,0.991888,1.495053,1.495053,0.692551,0.957615,0.978932,0.987740,92.678772,
359,0.979650,0.950143,0.965001,0.980126,0.993078,1.500966,1.500966,0.693645,0.961475,0.981337,0.989051,93.153696,
360,0.978008,0.949044,0.961651,0.978470,0.991951,1.518250,1.518250,0.688779,0.956372,0.978222,0.987138,92.515920,
361,0.984038,0.961109,0.970653,0.984635,0.995020,1.545231,1.564022,0.709514,0.969566,0.986219,0.992371,94.663595,
362,0.977241,0.949668,0.961236,0.977957,0.990467,1.545231,1.545231,0.688833,0.957131,0.979059,0.987979,92.490966,
363,0.978926,0.949797,0.963989,0.979817,0.992062,1.551067,1.551067,0.689218,0.960677,0.981230,0.989379,93.083012,
364,0.977335,0.948158,0.960964,0.977826,0.991361,1.540820,1.561386,0.684892,0.956350,0.978757,0.987857,92.483172,
365,0.982952,0.959590,0.969938,0.983416,0.994147,1.540820,1.540820,0.702909,0.968089,0.985521,0.992080,94.366355,
366,0.977082,0.948311,0.960843,0.977927,0.990686,1.554826,1.557387,0.683622,0.956272,0.978763,0.988063,92.463723,
367,0.977517,0.947883,0.962916,0.978854,0.990362,1.537578,1.554826,0.684031,0.959716,0.980726,0.989095,92.716555,
368,0.976077,0.946034,0.960517,0.976667,0.989889,1.537578,1.537578,0.678396,0.954640,0.977822,0.987424,92.130995,
369,0.981219,0.955686,0.967484,0.981475,0.993401,1.547942,1.547942,0.691275,0.964498,0.983823,0.991197,93.848405,
370,0.975614,0.945790,0.959011,0.975940,0.990109,1.532079,1.556999,0.674660,0.952945,0.976985,0.986979,91.949525,
371,0.977000,0.946145,0.961280,0.977843,0.990994,1.522836,1.532079,0.674936,0.956272,0.979108,0.988057,92.427763,
372,0.975510,0.942431,0.958271,0.975759,0.991093,1.514186,1.522836,0.669430,0.951715,0.976668,0.986948,91.888741,
373,0.978954,0.949592,0.963209,0.979795,0.992571,1.509184,1.514186,0.676040,0.959049,0.981049,0.989493,93.042172,
374,0.974191,0.941769,0.956171,0.975058,0.989596,1.509184,1.509184,0.664668,0.949855,0.975576,0.986207,91.489251,
375,0.975194,0.941221,0.959056,0.975445,0.990669,1.504831,1.510759,0.663445,0.951479,0.976677,0.986656,91.791036,
376,0.973165,0.935859,0.956255,0.973978,0.989407,1.501599,1.504831,0.655965,0.946481,0.973864,0.985075,91.091711,
377,0.971241,0.933312,0.953002,0.971619,0.988486,1.501599,1.501599,0.640230,0.939039,0.969761,0.982668,90.302712,
378,0.994142,0.986876,0.986147,0.995052,0.999522,0.133321,58.441269,0.865127,0.991185,0.996016,0.997915,95.914686,
379,0.992885,0.986028,0.984303,0.993146,0.998761,0.133321,0.133321,0.858256,0.989717,0.995244,0.997325,95.552995,
380,0.991832,0.984897,0.982503,0.991430,0.998461,0.169474,0.169474,0.855676,0.989053,0.994978,0.997122,95.341881,
381,0.991755,0.984200,0.981031,0.991551,0.999095,0.198427,0.198427,0.853768,0.988511,0.994747,0.997066,95.347016,
382,0.991762,0.984842,0.981070,0.992851,0.998063,0.206634,0.211403,0.851110,0.987908,0.994431,0.996804,95.322023,
383,0.989840,0.982992,0.977482,0.988979,0.998037,0.206239,0.206634,0.848553,0.986547,0.993729,0.996369,94.831037,
384,0.991806,0.987200,0.982707,0.990824,0.997819,0.206239,0.206239,0.852232,0.986183,0.993434,0.996041,95.216806,
385,0.990864,0.988688,0.982159,0.989413,0.996025,0.812045,0.812045,0.841000,0.975638,0.987942,0.992921,95.283615,
386,0.992275,0.988850,0.984418,0.991963,0.996807,1.344776,1.344776,0.840517,0.979321,0.990708,0.995072,96.612823,
387,0.990364,0.988757,0.982394,0.989272,0.994805,1.555959,1.555959,0.838317,0.975687,0.988374,0.993233,96.208489,
388,0.990498,0.988738,0.982124,0.987236,0.996568,1.407391,1.609669,0.835574,0.976424,0.988905,0.993649,96.100975,
389,0.989604,0.988330,0.981640,0.987358,0.994723,1.407391,1.407391,0.829517,0.972161,0.986982,0.992898,95.741442,
390,0.991230,0.988249,0.982626,0.989623,0.996898,1.873873,1.873873,0.838869,0.977539,0.989596,0.994268,96.963278,
391,0.986237,0.987417,0.977200,0.982658,0.991575,2.189891,2.189891,0.833266,0.972377,0.986053,0.991518,95.888433,
392,0.988284,0.983306,0.981655,0.987753,0.993042,2.669595,2.669595,0.840864,0.976410,0.988564,0.993448,97.248953,
393,0.989026,0.987496,0.982173,0.986382,0.993807,2.569973,3.607218,0.831143,0.972410,0.986068,0.991677,97.006901,
394,0.990973,0.988775,0.983645,0.989629,0.995327,1.512059,2.569973,0.838531,0.982866,0.992383,0.995944,96.712214,
395,0.986890,0.985724,0.977261,0.982178,0.993960,1.464764,1.512059,0.822526,0.972731,0.987065,0.992636,95.211834,
396,0.988594,0.985114,0.980512,0.986745,0.994048,1.300502,1.464764,0.826251,0.976743,0.989130,0.993922,95.578110,
397,0.989542,0.985581,0.979850,0.988093,0.995585,1.089272,1.300502,0.830261,0.978780,0.990079,0.994130,95.572082,
398,0.989936,0.985079,0.979375,0.988599,0.996580,0.858902,1.089272,0.832254,0.984387,0.993287,0.996565,95.715334,
399,0.987387,0.981014,0.975481,0.984620,0.996063,0.715538,0.858902,0.820065,0.980052,0.991314,0.995338,94.765443,
400,0.987227,0.979497,0.974866,0.984318,0.996686,0.660048,0.715538,0.815328,0.980336,0.991575,0.995460,94.680752,
401,0.987243,0.979154,0.975101,0.984964,0.996374,0.640769,0.660048,0.812231,0.979777,0.991292,0.995388,94.638687,
402,0.988456,0.980206,0.975127,0.986945,0.997691,0.631234,0.640769,0.814108,0.981856,0.992362,0.995945,94.990882,
403,0.987223,0.979331,0.973820,0.984971,0.996870,0.628516,0.631234,0.810399,0.978656,0.990648,0.995139,94.564731,
404,0.987580,0.979274,0.974719,0.985098,0.997271,0.623187,0.628516,0.810644,0.979467,0.991244,0.995403,94.686611,
405,0.986824,0.978008,0.973239,0.984248,0.997066,0.620273,0.623187,0.809516,0.978813,0.990859,0.995202,94.482670,
406,0.989024,0.980959,0.976919,0.986922,0.998134,0.611957,0.620273,0.813753,0.982267,0.992504,0.996000,95.101564,
407,0.986971,0.978761,0.973483,0.985068,0.996507,0.601647,0.611957,0.809519,0.979177,0.991098,0.995360,94.514765,
408,0.987522,0.978729,0.975267,0.986367,0.996389,0.550002,0.601647,0.808949,0.979909,0.991571,0.995552,94.605931,
409,0.986768,0.978143,0.973705,0.984100,0.996847,0.545581,0.550002,0.807298,0.978849,0.990941,0.995082,94.366193,
410,0.988408,0.979361,0.975580,0.987207,0.997558,0.545581,0.545581,0.809413,0.981068,0.991994,0.995739,94.831395,
411,0.986886,0.977938,0.972683,0.985133,0.996994,0.528140,0.549441,0.806057,0.978184,0.990507,0.994808,94.324904,
412,0.986553,0.978607,0.971893,0.985446,0.996120,0.519247,0.528140,0.805670,0.977734,0.990271,0.994551,94.207808,
413,0.985888,0.977897,0.973074,0.983713,0.995464,0.519247,0.519247,0.803113,0.976345,0.989780,0.994451,94.028284,
414,0.989360,0.984326,0.978219,0.987723,0.996755,0.523883,0.523883,0.815305,0.978055,0.990309,0.994438,94.814733,
415,0.988912,0.986243,0.981176,0.985639,0.994849,1.441085,1.441085,0.819678,0.971518,0.985813,0.991728,95.487616,
416,0.990074,0.985810,0.980344,0.987933,0.996647,1.512780,2.169927,0.822058,0.974917,0.988361,0.993391,96.096387,
417,0.986442,0.985204,0.975360,0.982286,0.993777,1.283156,1.512780,0.805306,0.970182,0.986811,0.992766,94.864942,
418,0.988938,0.986138,0.978478,0.986494,0.995573,1.283156,1.283156,0.817447,0.976404,0.989761,0.994626,95.713624,
419,0.986946,0.985477,0.977521,0.983422,0.993247,2.055505,2.055505,0.818688,0.970784,0.985880,0.991707,95.865131,
420,0.988691,0.985534,0.978714,0.985555,0.995463,2.749514,2.749514,0.817324,0.972583,0.987010,0.992714,97.288749,
421,0.987125,0.985170,0.977106,0.983374,0.993955,3.150466,3.223231,0.814969,0.969433,0.984510,0.990509,97.163947,
422,0.989465,0.985116,0.978325,0.985857,0.997674,2.244884,3.150466,0.815349,0.978447,0.990229,0.994683,97.127222,
423,0.985508,0.981915,0.971854,0.980766,0.994959,1.670911,2.244884,0.791657,0.968796,0.985531,0.991885,95.039978,
424,0.986933,0.983823,0.973344,0.983167,0.995516,1.670911,1.670911,0.795612,0.971603,0.987023,0.992827,95.503117,
425,0.986952,0.982307,0.973886,0.984397,0.995002,1.528533,1.713850,0.796279,0.969679,0.985647,0.991515,95.146392,
426,0.988392,0.982536,0.973992,0.984418,0.998131,1.069620,1.528533,0.796660,0.975710,0.989331,0.994339,95.271639,
427,0.983215,0.975892,0.966122,0.979898,0.994449,0.876038,1.069620,0.781933,0.968811,0.985814,0.992118,93.533694,
428,0.985215,0.979265,0.970387,0.981470,0.995269,0.876038,0.876038,0.787146,0.970989,0.987041,0.992965,94.097049,
429,0.985763,0.983070,0.973854,0.980688,0.994243,1.340985,1.340985,0.796973,0.967088,0.983938,0.990954,94.510133,
430,0.988152,0.985909,0.979461,0.983176,0.995016,1.884937,1.884937,0.803484,0.970414,0.986300,0.992429,95.978833,
431,0.987351,0.986475,0.977921,0.983709,0.993604,2.395746,2.395746,0.804666,0.967088,0.984312,0.990942,96.249291,
432,0.990236,0.987871,0.981956,0.986853,0.996509,6.256721,6.256721,0.820943,0.971572,0.986360,0.992116,100.000000,
