Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
18,0.979229,0.987330,0.978797,0.974498,0.967225,2.514580,2.514580,0.928206,0.996808,0.998880,0.999269,96.146627,
19,0.979211,0.985238,0.975647,0.974953,0.976907,2.805751,2.805751,0.921844,0.997172,0.999401,0.999518,96.568648,
20,0.978555,0.984663,0.976227,0.974749,0.973953,3.062833,3.062833,0.918617,0.996740,0.999037,0.999281,96.724404,
21,0.978364,0.983057,0.973534,0.974671,0.980603,3.072877,3.072877,0.912339,0.996092,0.998649,0.999082,96.653489,
22,0.980396,0.986374,0.977050,0.977164,0.977559,3.245787,3.245787,0.913686,0.996465,0.998718,0.999414,97.357683,
23,0.976983,0.980687,0.972954,0.975394,0.977657,3.403514,3.403514,0.902805,0.995589,0.998588,0.999325,96.790977,
24,0.979247,0.983838,0.975839,0.976837,0.978607,3.632014,3.649766,0.900685,0.995826,0.998812,0.999770,97.629016,
25,0.979762,0.982347,0.978090,0.977889,0.979784,3.632014,3.632014,0.898902,0.996030,0.998708,0.999377,97.704804,
26,0.981780,0.985393,0.977948,0.980181,0.982606,3.881919,3.881919,0.902097,0.996739,0.999237,0.999751,98.531975,
27,0.979744,0.979151,0.976717,0.981285,0.982511,4.056386,4.056386,0.890223,0.995768,0.998918,0.999608,98.269655,
28,0.978784,0.979693,0.974821,0.979311,0.981496,4.155762,4.155762,0.885776,0.995579,0.999155,1.000026,98.226632,
29,0.978177,0.977251,0.974309,0.979077,0.982806,4.375339,4.375339,0.881654,0.995634,0.999537,1.000597,98.435199,
30,0.983089,0.983659,0.978980,0.982240,0.987731,4.443439,4.443439,0.888506,0.996281,0.999526,1.000348,99.588406,
31,0.980203,0.976710,0.976654,0.981051,0.987501,4.651326,4.651326,0.877420,0.994703,0.998524,0.999528,99.091589,
32,0.981691,0.977840,0.976825,0.982987,0.990166,4.839215,4.839215,0.876116,0.995473,0.999518,1.000819,99.808023,
33,0.984850,0.982018,0.979660,0.985275,0.993287,4.971980,4.971980,0.879725,0.995698,0.999350,1.000605,100.000000,
34,0.981752,0.978641,0.975463,0.985084,0.988371,5.124492,5.124492,0.870000,0.994262,0.998843,1.000605,100.000000,
35,0.983094,0.978727,0.978053,0.985079,0.991016,5.307559,5.307559,0.867858,0.993471,0.998140,0.999782,100.000000,
36,0.984695,0.980944,0.977208,0.987989,0.992468,5.460041,5.460041,0.869906,0.993547,0.997882,0.999124,100.000000,
37,0.981244,0.973823,0.975293,0.982723,0.993037,5.678340,5.678340,0.855529,0.991860,0.997206,0.998691,100.000000,
38,0.981152,0.973182,0.977758,0.983198,0.990223,5.773812,5.773812,0.851387,0.990464,0.996275,0.997844,100.000000,
39,0.979045,0.969319,0.971043,0.983090,0.991706,5.973401,5.973401,0.845235,0.990055,0.996099,0.998105,100.000000,
40,0.984059,0.979920,0.977529,0.987197,0.990639,6.132588,6.132588,0.856282,0.991453,0.996576,0.998438,100.000000,
41,0.981375,0.969219,0.975603,0.986868,0.991805,6.336923,6.336923,0.837239,0.988431,0.994549,0.996665,100.000000,
42,0.982282,0.971412,0.973446,0.987025,0.994184,6.531340,6.531340,0.840274,0.987264,0.994132,0.996613,100.000000,
43,0.981791,0.966882,0.978947,0.983319,0.994244,6.719180,6.719180,0.825927,0.987042,0.994389,0.997028,100.000000,
44,0.985040,0.979110,0.978810,0.984640,0.994673,6.878564,6.878564,0.844531,0.989266,0.995259,0.997286,100.000000,
45,0.980787,0.965521,0.973718,0.985469,0.993388,7.084703,7.084703,0.819413,0.984732,0.992671,0.995226,100.000000,
46,0.979105,0.962172,0.972289,0.983041,0.993489,7.274715,7.274715,0.814149,0.983938,0.993178,0.996264,100.000000,
47,0.985944,0.977306,0.978545,0.988048,0.996033,7.465632,7.465632,0.831381,0.987307,0.994415,0.996727,100.000000,
48,0.977637,0.959771,0.968781,0.982084,0.992616,7.659164,7.659164,0.810097,0.982114,0.991811,0.994694,100.000000,
49,0.979190,0.962964,0.970504,0.984019,0.992388,7.881858,7.881858,0.811702,0.981777,0.991484,0.994909,100.000000,
50,0.987738,0.976252,0.980009,0.990535,0.998794,1.219272,8.036073,0.827149,0.986607,0.994168,0.996615,95.770106,
51,0.980323,0.967274,0.970850,0.982275,0.994109,1.219272,1.219272,0.807941,0.979783,0.990672,0.994081,93.768316,
52,0.979150,0.963701,0.968290,0.982372,0.993595,1.265480,1.265480,0.809033,0.981489,0.991094,0.994272,93.615671,
53,0.977329,0.965601,0.968273,0.980867,0.988069,1.300899,1.300899,0.805058,0.978913,0.989749,0.993754,93.154376,
54,0.986243,0.976186,0.977971,0.991464,0.993718,1.339284,1.339284,0.823375,0.986135,0.993817,0.996568,95.581795,
55,0.974113,0.957793,0.963832,0.979901,0.986549,1.375360,1.375360,0.798862,0.978340,0.989657,0.993393,92.519435,
56,0.976835,0.959467,0.968725,0.982219,0.988390,1.415038,1.415038,0.803879,0.981738,0.991351,0.994484,93.339263,
57,0.975911,0.959413,0.966445,0.979970,0.989704,1.460520,1.460520,0.793510,0.976697,0.989180,0.993217,92.980247,
58,0.984916,0.975166,0.978136,0.986924,0.994169,1.498584,1.498584,0.820295,0.985442,0.993598,0.995832,95.431215,
59,0.977616,0.960659,0.970265,0.981360,0.989721,1.543528,1.543528,0.796602,0.978121,0.989700,0.993642,93.521766,
60,0.975804,0.960367,0.962990,0.981722,0.989412,1.589751,1.589751,0.801383,0.980978,0.991290,0.995422,93.413241,
61,0.975369,0.960265,0.966436,0.979503,0.987280,1.633306,1.633306,0.795187,0.977614,0.989401,0.993360,93.112902,
62,0.984821,0.974260,0.976914,0.987141,0.994637,1.681455,1.681455,0.817457,0.985701,0.993800,0.996693,95.730373,
63,0.974229,0.955753,0.964038,0.978613,0.988922,1.724174,1.724174,0.792045,0.977750,0.989729,0.994287,93.073473,
64,0.975041,0.956737,0.966392,0.979856,0.987914,1.769551,1.769551,0.794309,0.980768,0.991370,0.995101,93.460102,
65,0.972990,0.960230,0.961298,0.976150,0.986058,1.815863,1.815863,0.788918,0.976265,0.988912,0.993587,92.825369,
66,0.984786,0.973720,0.977679,0.988880,0.992780,1.857176,1.857176,0.811491,0.985470,0.993887,0.996163,95.913732,
67,0.975157,0.961034,0.963774,0.978835,0.988182,1.900250,1.900250,0.788283,0.977618,0.989631,0.993674,93.450604,
68,0.976094,0.959266,0.962349,0.980508,0.991523,1.941408,1.941408,0.789625,0.980351,0.991244,0.994748,93.877340,
69,0.974939,0.961231,0.962212,0.980531,0.987079,1.983284,1.983284,0.784524,0.977787,0.989801,0.994425,93.579825,
70,0.983911,0.972745,0.975905,0.987210,0.993123,2.027811,2.027811,0.801856,0.983769,0.993014,0.995833,95.872720,
71,0.974696,0.957998,0.961762,0.979024,0.989867,2.077138,2.077138,0.783956,0.978043,0.989883,0.994493,93.659113,
72,0.974763,0.957585,0.963353,0.980385,0.987669,2.116139,2.116139,0.783795,0.979936,0.991340,0.995103,93.845976,
73,0.976112,0.957548,0.964876,0.980566,0.990573,2.161935,2.161935,0.781966,0.977900,0.989899,0.994555,94.081835,
74,0.982860,0.971617,0.976680,0.985723,0.990907,2.204802,2.204802,0.803268,0.985263,0.993889,0.996537,95.976630,
75,0.974950,0.956526,0.966632,0.979117,0.987508,2.251321,2.251321,0.778391,0.977067,0.989154,0.993695,93.839485,
76,0.973037,0.956671,0.961160,0.975495,0.988572,2.296874,2.296874,0.778636,0.978147,0.990379,0.994718,93.623151,
77,0.975831,0.957677,0.964293,0.980353,0.990252,2.343456,2.343456,0.772329,0.975469,0.989122,0.994200,94.182585,
78,0.984145,0.972112,0.975132,0.985227,0.995987,2.386394,2.386394,0.796478,0.984627,0.993749,0.996588,96.487293,
79,0.974266,0.956758,0.961186,0.979456,0.988372,2.440298,2.440298,0.770932,0.975991,0.989230,0.993910,93.950745,
80,0.973329,0.954511,0.960042,0.976827,0.989803,2.487215,2.487215,0.773594,0.978330,0.990726,0.995073,93.976779,
81,0.973215,0.954925,0.960780,0.975132,0.990572,2.539715,2.539715,0.769546,0.975485,0.988788,0.993742,93.814562,
82,0.983396,0.971479,0.974000,0.985147,0.994803,2.591594,2.591594,0.790563,0.983255,0.992766,0.996133,96.502280,
83,0.973633,0.955419,0.961089,0.977519,0.988711,2.644493,2.644493,0.770086,0.976533,0.989345,0.994310,94.114626,
84,0.972654,0.955350,0.959894,0.974175,0.989282,2.698118,2.698118,0.763436,0.975418,0.988944,0.994205,93.939573,
85,0.973419,0.957534,0.960553,0.976398,0.988375,2.755911,2.755911,0.762931,0.974059,0.988493,0.994136,94.148716,
86,0.983620,0.970759,0.975073,0.986380,0.993880,2.813098,2.813098,0.786030,0.983277,0.992851,0.995853,96.817576,
87,0.976062,0.960539,0.964786,0.977963,0.990360,2.870204,2.870204,0.770005,0.977220,0.989883,0.994591,94.981504,
88,0.975518,0.960216,0.963605,0.978692,0.988933,2.924489,2.924489,0.761152,0.973494,0.988236,0.993694,94.771150,
89,0.983033,0.969285,0.974571,0.984252,0.995053,2.974426,2.974426,0.782420,0.983410,0.993285,0.996544,96.971924,
90,0.975169,0.959001,0.961688,0.978592,0.989649,3.027945,3.027945,0.759982,0.974983,0.988914,0.993667,94.861243,
91,0.972968,0.956159,0.958034,0.975383,0.989672,3.079575,3.079575,0.755766,0.975448,0.989390,0.994120,94.507320,
92,0.975074,0.959777,0.962638,0.976364,0.990503,3.133531,3.133531,0.756719,0.975250,0.989176,0.993929,95.008425,
93,0.982759,0.970542,0.974213,0.984003,0.993688,3.184277,3.184277,0.773309,0.981885,0.992608,0.996380,97.128604,
94,0.975220,0.958402,0.962572,0.977485,0.990182,3.244873,3.244873,0.758325,0.976236,0.989548,0.994186,95.222927,
95,0.972703,0.953531,0.958432,0.974119,0.990757,3.311067,3.311067,0.751059,0.975331,0.989514,0.994875,94.808401,
96,0.972565,0.956450,0.958354,0.975666,0.987591,3.378857,3.378857,0.752280,0.973660,0.988251,0.993812,94.715700,
97,0.982771,0.969313,0.971112,0.985315,0.994947,3.440516,3.440516,0.773135,0.982331,0.992664,0.996089,97.438891,
98,0.974455,0.954708,0.961216,0.978853,0.989096,3.502176,3.502176,0.753212,0.975366,0.988952,0.993724,95.314333,
99,0.974866,0.954229,0.961427,0.979582,0.989915,3.559323,3.559323,0.750447,0.976601,0.990098,0.995177,95.648203,
100,0.974596,0.954714,0.961816,0.979271,0.989169,3.609542,3.609542,0.747375,0.974227,0.988393,0.993103,95.400118,
101,0.983604,0.969029,0.973841,0.986584,0.994618,3.659532,3.659532,0.766755,0.981543,0.992436,0.995863,97.865066,
102,0.977127,0.959063,0.965766,0.980740,0.990041,3.716249,3.716249,0.753457,0.976389,0.989516,0.994087,96.224966,
103,0.976615,0.958101,0.964199,0.979936,0.990966,3.765956,3.765956,0.748812,0.975531,0.989278,0.994050,96.157620,
104,0.983337,0.967647,0.972572,0.987604,0.994464,3.818082,3.818082,0.761463,0.980365,0.991832,0.995676,97.958502,
105,0.976230,0.953806,0.962761,0.979756,0.992885,3.870381,3.870381,0.745260,0.974587,0.988312,0.993332,96.099692,
106,0.977131,0.955113,0.963237,0.980703,0.993071,3.921137,3.921137,0.745761,0.976687,0.989833,0.994789,96.553476,
107,0.975655,0.956230,0.961084,0.979184,0.991524,3.968300,3.968300,0.742285,0.973901,0.988390,0.994018,96.152139,
108,0.983789,0.969236,0.973292,0.986587,0.995183,4.021021,4.021021,0.763220,0.982056,0.992560,0.996243,98.399305,
109,0.977055,0.956264,0.963321,0.980127,0.993152,4.076212,4.076212,0.744638,0.975742,0.989276,0.994189,96.653778,
110,0.977397,0.956801,0.963302,0.979959,0.993595,4.129023,4.129023,0.744774,0.977458,0.990528,0.995050,96.926571,
111,0.976382,0.957950,0.960952,0.979694,0.992418,4.181460,4.181460,0.738213,0.973182,0.987788,0.992925,96.458447,
112,0.983636,0.970184,0.973387,0.985363,0.995199,4.239673,4.239673,0.756975,0.981305,0.992374,0.995710,98.583371,
113,0.979682,0.960054,0.967968,0.982478,0.993661,4.300882,4.300882,0.747021,0.976724,0.989402,0.993721,97.480187,
114,0.978689,0.957777,0.964730,0.983483,0.993126,4.348961,4.348961,0.743235,0.975805,0.988973,0.993906,97.313946,
115,0.983184,0.968801,0.972704,0.985093,0.994886,4.415215,4.415215,0.755913,0.981419,0.991993,0.995562,98.675438,
116,0.979473,0.960775,0.967495,0.984029,0.991962,4.471917,4.471917,0.745563,0.976620,0.989325,0.993347,97.613218,
117,0.978883,0.960603,0.966255,0.981384,0.992821,4.515963,4.515963,0.743954,0.975820,0.989036,0.993734,97.553360,
118,0.984192,0.969525,0.973083,0.987934,0.994526,4.556009,4.556009,0.755617,0.981428,0.992318,0.995853,99.109254,
119,0.977810,0.958631,0.966388,0.980726,0.991368,4.592341,4.592341,0.738955,0.975178,0.989102,0.994115,97.442970,
120,0.978154,0.958336,0.965715,0.982751,0.991202,4.629238,4.629238,0.736024,0.975454,0.989084,0.994170,97.567316,
121,0.977744,0.959243,0.964179,0.980147,0.992283,4.672844,4.672844,0.732829,0.973622,0.988132,0.993310,97.411462,
122,0.983648,0.969033,0.973171,0.986051,0.994722,4.712064,4.712064,0.747686,0.979905,0.991395,0.994933,99.058431,
123,0.978390,0.959521,0.965948,0.981661,0.991805,4.747527,4.747527,0.737764,0.976251,0.989364,0.994119,97.777594,
124,0.977024,0.956911,0.961843,0.979858,0.993204,4.775669,4.775669,0.730144,0.974148,0.988665,0.993914,97.454699,
125,0.978049,0.960495,0.963701,0.980257,0.992555,4.813844,4.813844,0.729418,0.972678,0.987705,0.993438,97.638105,
126,0.984052,0.969011,0.973329,0.986900,0.995036,4.840648,4.840648,0.749179,0.981687,0.992343,0.996260,99.464043,
127,0.978222,0.959833,0.965206,0.981059,0.991975,4.861847,4.861847,0.734296,0.975450,0.989184,0.993880,97.849985,
128,0.976970,0.959533,0.963348,0.979451,0.991055,4.892493,4.892493,0.728137,0.974395,0.988992,0.993763,97.589422,
129,0.977915,0.961717,0.963824,0.980062,0.991765,4.917919,4.917919,0.724733,0.972565,0.987995,0.993520,97.753961,
130,0.983006,0.968266,0.973490,0.985553,0.993312,4.941899,4.941899,0.744347,0.981170,0.992217,0.995674,99.302934,
131,0.978611,0.961917,0.965040,0.981847,0.991500,4.966942,4.966942,0.728754,0.974954,0.989130,0.994245,98.086488,
132,0.977975,0.961554,0.965170,0.980366,0.991048,4.992350,4.992350,0.726309,0.975251,0.989423,0.994397,98.004431,
133,0.977538,0.961739,0.965286,0.979172,0.990666,5.010711,5.010711,0.720604,0.972220,0.987991,0.993619,97.790367,
134,0.983038,0.967819,0.972321,0.986687,0.993314,5.030774,5.030774,0.739545,0.980871,0.992342,0.996071,99.453105,
135,0.978642,0.960373,0.965633,0.981306,0.992270,5.045127,5.045127,0.725435,0.975592,0.989337,0.994247,98.199908,
136,0.977206,0.957717,0.962874,0.980941,0.991127,5.062371,5.062371,0.720825,0.974731,0.989202,0.993765,97.857193,
137,0.977405,0.959404,0.962969,0.979380,0.992469,5.082059,5.082059,0.714092,0.972423,0.988235,0.993448,97.843877,
138,0.983622,0.967863,0.972858,0.986478,0.994775,5.092699,5.092699,0.736304,0.981347,0.992368,0.995773,99.634658,
139,0.978728,0.960055,0.966521,0.981504,0.992026,5.107275,5.107275,0.722361,0.975620,0.989370,0.994376,98.305408,
140,0.978537,0.958654,0.965648,0.981943,0.992068,5.114765,5.114765,0.717996,0.974818,0.989352,0.994484,98.275347,
141,0.977930,0.958650,0.965218,0.979963,0.992341,5.126267,5.126267,0.715172,0.973625,0.988436,0.993717,98.048541,
142,0.982873,0.967116,0.972584,0.985182,0.994213,5.133972,5.133972,0.731617,0.980593,0.991932,0.995808,99.498969,
143,0.978375,0.957974,0.965874,0.982133,0.991865,5.143600,5.143600,0.717866,0.975601,0.989516,0.994472,98.284978,
144,0.978096,0.958167,0.964523,0.981724,0.991980,5.147285,5.147285,0.715743,0.974964,0.989343,0.994368,98.208865,
145,0.978530,0.958162,0.966881,0.980664,0.992647,5.149685,5.149685,0.709118,0.972559,0.987898,0.993312,98.144565,
146,0.983931,0.967800,0.973159,0.986267,0.995603,5.147513,5.150259,0.730705,0.980942,0.992155,0.995578,99.739491,
147,0.979413,0.959138,0.968384,0.981356,0.993473,5.141219,5.147513,0.711330,0.974820,0.988904,0.994003,98.437405,
148,0.978654,0.959834,0.966158,0.980892,0.992523,5.133522,5.141219,0.712111,0.974741,0.989040,0.993807,98.252871,
149,0.979309,0.958087,0.967911,0.982036,0.993215,5.126387,5.133522,0.705418,0.973249,0.988114,0.993285,98.295020,
150,0.983315,0.967340,0.972538,0.986193,0.994371,5.116829,5.126387,0.724642,0.980352,0.991694,0.995351,99.522534,
151,0.979566,0.958861,0.968187,0.983307,0.992578,5.106057,5.116829,0.710413,0.975748,0.989353,0.994216,98.468634,
152,0.978505,0.958133,0.965817,0.982033,0.992183,5.097509,5.106057,0.708148,0.974464,0.988861,0.993784,98.163737,
153,0.979645,0.959294,0.968270,0.982423,0.993053,5.091269,5.097509,0.706129,0.974376,0.988905,0.994197,98.438939,
154,0.983685,0.967273,0.972615,0.986597,0.995089,5.077947,5.091269,0.724555,0.980840,0.992086,0.995364,99.576213,
155,0.978754,0.957551,0.968066,0.982033,0.991685,5.061418,5.077947,0.705566,0.974257,0.988208,0.993772,98.142142,
156,0.978087,0.957589,0.965071,0.980964,0.992706,5.047344,5.061418,0.704530,0.973933,0.988455,0.993683,97.981679,
157,0.977653,0.958463,0.963991,0.980419,0.992201,5.032309,5.047344,0.697483,0.971420,0.987192,0.992634,97.715848,
158,0.982996,0.966985,0.972269,0.985735,0.994119,5.018403,5.032309,0.718104,0.979842,0.991531,0.995494,99.331007,
159,0.979245,0.959297,0.965571,0.982829,0.993133,5.002924,5.018403,0.703431,0.974193,0.988449,0.993507,98.166179,
160,0.978574,0.959304,0.965891,0.981142,0.992549,4.980215,5.002924,0.700559,0.973636,0.988489,0.994383,98.061358,
161,0.978018,0.958579,0.965338,0.981270,0.991470,4.958560,4.980215,0.696526,0.973137,0.988001,0.993252,97.797816,
162,0.982449,0.965620,0.972497,0.985048,0.993916,4.937874,4.958560,0.713759,0.979628,0.991391,0.995278,99.086503,
163,0.979607,0.959417,0.967721,0.981734,0.994034,4.919868,4.937874,0.702556,0.975124,0.989109,0.993929,98.210687,
164,0.978312,0.958092,0.966383,0.981529,0.991654,4.896966,4.919868,0.700192,0.974526,0.989049,0.994000,97.900099,
165,0.978032,0.958076,0.966162,0.981616,0.990855,4.875012,4.896966,0.696351,0.973422,0.988368,0.993571,97.741824,
166,0.982227,0.965888,0.972351,0.984308,0.993591,4.851913,4.875012,0.715164,0.979966,0.991431,0.995099,98.921904,
167,0.978723,0.956316,0.966828,0.982484,0.992657,4.825724,4.851913,0.697841,0.974493,0.988465,0.993398,97.827652,
168,0.978060,0.956033,0.966733,0.982841,0.990782,4.803976,4.825724,0.696231,0.974535,0.989048,0.993980,97.728968,
169,0.976845,0.954888,0.965412,0.979988,0.990898,4.777155,4.803976,0.691107,0.972914,0.988096,0.993312,97.327576,
170,0.981893,0.965834,0.972686,0.984401,0.992428,4.746443,4.777155,0.712560,0.979177,0.990875,0.995192,98.697755,
171,0.978984,0.955628,0.967967,0.983312,0.992206,4.718728,4.746443,0.696489,0.974088,0.988104,0.993188,97.718537,
172,0.977741,0.956608,0.966435,0.980777,0.991238,4.684447,4.718728,0.693622,0.973373,0.988269,0.993492,97.433982,
173,0.978383,0.957051,0.967804,0.981120,0.991735,4.656803,4.684447,0.687127,0.971695,0.987325,0.993312,97.475751,
174,0.981881,0.965839,0.972391,0.985580,0.991608,4.630752,4.656803,0.708555,0.978122,0.990229,0.994296,98.446047,
175,0.978757,0.955724,0.970645,0.982517,0.990685,4.601583,4.630752,0.691072,0.974091,0.988404,0.993393,97.554505,
176,0.977842,0.957741,0.965474,0.981731,0.990874,4.574566,4.601583,0.690254,0.973000,0.988163,0.993401,97.307341,
177,0.977275,0.956374,0.967092,0.981165,0.989297,4.550204,4.574566,0.683102,0.971309,0.987169,0.993014,97.071330,
178,0.981055,0.965174,0.971134,0.984606,0.991013,4.523501,4.550204,0.704546,0.977351,0.989884,0.993810,98.075175,
179,0.977922,0.956375,0.967178,0.981079,0.991211,4.507840,4.523501,0.685095,0.971773,0.987577,0.993317,97.204792,
180,0.976983,0.954250,0.965213,0.980771,0.990856,4.484015,4.507840,0.683540,0.971630,0.987716,0.993570,96.996990,
181,0.975750,0.953681,0.963887,0.977735,0.990933,4.463620,4.484015,0.675951,0.969470,0.986082,0.992409,96.529167,
182,0.980864,0.965044,0.971424,0.983207,0.991544,4.453757,4.463620,0.701981,0.977019,0.989710,0.993791,97.936394,
183,0.977728,0.954833,0.966534,0.981774,0.991239,4.436288,4.453757,0.680476,0.970877,0.986619,0.992729,96.981328,
184,0.978202,0.956490,0.968156,0.981626,0.990864,4.423217,4.436288,0.680670,0.971701,0.987389,0.992722,97.105472,
185,0.977159,0.955349,0.965482,0.981389,0.990247,4.413191,4.423217,0.680106,0.971354,0.987197,0.993291,96.901844,
186,0.981003,0.964954,0.971931,0.984467,0.990599,4.401678,4.413191,0.701406,0.977031,0.989608,0.994040,97.918035,
187,0.978768,0.958794,0.967200,0.982904,0.991184,4.398372,4.401678,0.685275,0.972478,0.987743,0.993254,97.260106,
188,0.976893,0.957791,0.965079,0.979606,0.990139,4.383721,4.398372,0.680458,0.971229,0.986931,0.993017,96.773512,
189,0.978395,0.960540,0.967037,0.981514,0.990523,4.368129,4.383721,0.684451,0.971754,0.986950,0.992754,97.063457,
190,0.980714,0.965345,0.971035,0.983785,0.990786,4.352971,4.368129,0.698714,0.976909,0.989452,0.994052,97.788071,
191,0.978887,0.959804,0.968231,0.982918,0.990382,4.344520,4.352971,0.687885,0.972760,0.987554,0.993375,97.222441,
192,0.977454,0.959128,0.965811,0.979699,0.990604,4.324539,4.344520,0.677979,0.970728,0.987198,0.993334,96.858465,
193,0.977592,0.959360,0.967429,0.980131,0.989613,4.316480,4.324539,0.681212,0.971479,0.986785,0.992471,96.793864,
194,0.980008,0.965930,0.970324,0.982954,0.989559,4.296535,4.316480,0.697811,0.976769,0.989460,0.993694,97.535437,
195,0.978068,0.956855,0.966109,0.981922,0.991518,4.281084,4.296535,0.677876,0.970581,0.986279,0.992343,96.817891,
196,0.975969,0.951682,0.966140,0.979442,0.989782,4.262748,4.281084,0.672033,0.971245,0.986843,0.992681,96.393718,
197,0.973646,0.950203,0.961360,0.977664,0.987910,4.241761,4.262748,0.670468,0.969801,0.985910,0.991985,95.759943,
198,0.980279,0.965139,0.971085,0.983296,0.989916,4.222121,4.241761,0.698566,0.976866,0.989025,0.992987,97.426868,
199,0.977350,0.951645,0.966320,0.982995,0.990560,4.195391,4.222121,0.671673,0.971345,0.986767,0.992335,96.580950,
200,0.976869,0.952575,0.967641,0.980826,0.989722,4.178497,4.195391,0.664011,0.970131,0.986398,0.992283,96.431161,
201,0.975854,0.949367,0.965586,0.980188,0.989852,4.165174,4.178497,0.661151,0.969402,0.985841,0.992209,96.160971,
202,0.981225,0.966957,0.972553,0.983965,0.990289,4.146042,4.165174,0.700545,0.977319,0.989556,0.993591,97.613458,
203,0.977338,0.952579,0.968338,0.981467,0.990025,4.124576,4.146042,0.668648,0.970734,0.986468,0.992324,96.475172,
204,0.976636,0.953937,0.966247,0.980265,0.989711,4.100536,4.124576,0.671035,0.970445,0.986165,0.992133,96.262849,
205,0.977471,0.952015,0.969205,0.982198,0.989472,4.071836,4.100536,0.659726,0.968988,0.985901,0.992408,96.415837,
206,0.980913,0.966392,0.972219,0.983183,0.990438,4.051784,4.071836,0.699964,0.976780,0.989223,0.993379,97.394591,
207,0.978703,0.953403,0.970765,0.982205,0.991421,4.035676,4.051784,0.668729,0.971591,0.986974,0.992837,96.730156,
208,0.977519,0.957634,0.965634,0.980262,0.990834,4.014220,4.035676,0.679848,0.971017,0.986578,0.992049,96.361583,
209,0.977737,0.951974,0.970492,0.981062,0.990495,3.998574,4.014220,0.663553,0.970397,0.986335,0.992215,96.392201,
210,0.981145,0.967595,0.973830,0.983580,0.989388,3.986545,3.998574,0.701191,0.976810,0.988949,0.993207,97.338510,
211,0.978162,0.953332,0.968895,0.982179,0.991121,3.971841,3.986545,0.666800,0.970265,0.985969,0.991848,96.404930,
212,0.978223,0.954900,0.968952,0.981317,0.991320,3.952497,3.971841,0.677146,0.971859,0.986892,0.992620,96.502229,
213,0.977011,0.951353,0.969251,0.980739,0.989523,3.937291,3.952497,0.664725,0.969601,0.985599,0.991580,96.072145,
214,0.981360,0.967547,0.972617,0.983623,0.990456,3.916056,3.937291,0.699737,0.976890,0.989110,0.993029,97.290858,
215,0.978355,0.955970,0.968809,0.982612,0.989957,3.885027,3.916056,0.672189,0.969818,0.985984,0.991639,96.321374,
216,0.977947,0.951998,0.971633,0.981939,0.989436,3.862486,3.885027,0.671572,0.972097,0.986800,0.992151,96.291087,
217,0.975482,0.952076,0.964422,0.980056,0.988231,3.841177,3.862486,0.675435,0.970581,0.985897,0.991618,95.639226,
